subject,list,item,list_type,category,intrusion,position,trial_type
52,2,bowling ball,light,obj,[],7.0,study
52,2,hurdle,light,obj,[],8.0,study
52,2,balloon,light,obj,[],9.0,study
52,2,Churchill Downs,light,loc,[],10.0,study
52,2,Sistine Chapel,light,loc,[],11.0,study
52,2,White House,light,loc,[],12.0,study
52,2,blender,light,obj,[],13.0,study
52,2,shelf,light,obj,[],14.0,study
52,2,briefcase,light,obj,[],15.0,study
52,2,Eminem,light,cel,[],16.0,study
52,2,Reese Witherspoon,light,cel,[],17.0,study
52,2,Kobe Bryant,light,cel,[],18.0,study
52,2,safe,light,obj,[],19.0,study
52,2,ladder,light,obj,[],20.0,study
52,2,sink,light,obj,[],21.0,study
52,2,Kyoto,light,loc,[],22.0,study
52,2,Globe Theater,light,loc,[],23.0,study
52,2,Mecca,light,loc,[],24.0,study
52,2,Oprah Winfrey,light,cel,[],25.0,study
52,2,Jonah Hill,light,cel,[],26.0,study
52,2,Meryl Streep,light,cel,[],27.0,study
52,2,sink,light,obj,0,1.0,recall
52,2,Kyoto,light,loc,0,2.0,recall
52,2,Brad Pitt,light,cel,0,3.0,recall
52,2,Reese Witherspoon,light,cel,0,4.0,recall
52,2,tower,light,,2,5.0,recall
52,2,briefcase,light,obj,0,6.0,recall
52,2,Kentucky Derby,light,,2,7.0,recall
52,2,Eminem,light,cel,0,8.0,recall
52,2,ladder,light,obj,0,9.0,recall
52,2,Oprah Winfrey,light,cel,0,10.0,recall
52,2,Globe Theater,light,loc,0,11.0,recall
52,3,saucepan,heavy,obj,[],1.0,study
52,3,scarf,heavy,obj,[],2.0,study
52,3,candle,heavy,obj,[],3.0,study
52,3,Colosseum,heavy,loc,[],4.0,study
52,3,Brooklyn Bridge,heavy,loc,[],5.0,study
52,3,Redwood Forest,heavy,loc,[],6.0,study
52,3,Jamie Foxx,heavy,cel,[],7.0,study
52,3,Leonardo DiCaprio,heavy,cel,[],8.0,study
52,3,Jim Carrey,heavy,cel,[],9.0,study
52,3,Serengeti Plain,heavy,loc,[],10.0,study
52,3,Cinderella Castle,heavy,loc,[],11.0,study
52,3,Rio de Janeiro,heavy,loc,[],12.0,study
52,3,Cameron Diaz,heavy,cel,[],13.0,study
52,3,Ben Stiller,heavy,cel,[],14.0,study
52,3,Julianne Moore,heavy,cel,[],15.0,study
52,3,cradle,heavy,obj,[],16.0,study
52,3,ketchup,heavy,obj,[],17.0,study
52,3,satellite dish,heavy,obj,[],18.0,study
52,3,Swiss Alps,heavy,loc,[],19.0,study
52,3,Alamo,heavy,loc,[],20.0,study
52,3,Monte Carlo,heavy,loc,[],21.0,study
52,3,dollar,heavy,obj,[],22.0,study
52,3,helmet,heavy,obj,[],23.0,study
52,3,whistle,heavy,obj,[],24.0,study
52,3,Alec Baldwin,heavy,cel,[],25.0,study
52,3,Anne Hathaway,heavy,cel,[],26.0,study
52,3,Drew Barrymore,heavy,cel,[],27.0,study
52,3,Drew Barrymore,heavy,cel,0,1.0,recall
52,3,Anne Hathaway,heavy,cel,0,2.0,recall
52,3,Rio de Janeiro,heavy,loc,0,3.0,recall
52,3,Cinderella Castle,heavy,loc,0,4.0,recall
52,3,Ben Stiller,heavy,cel,0,5.0,recall
52,3,scarf,heavy,obj,0,6.0,recall
52,3,candle,heavy,obj,0,7.0,recall
52,3,saucepan,heavy,obj,0,8.0,recall
52,3,Monte Carlo,heavy,loc,0,9.0,recall
52,3,helmet,heavy,obj,0,10.0,recall
52,3,Colosseum,heavy,loc,0,11.0,recall
52,4,onion,light,obj,[],1.0,study
52,4,medal,light,obj,[],2.0,study
52,4,printer,light,obj,[],3.0,study
52,4,Orlando Bloom,light,cel,[],4.0,study
52,4,David Beckham,light,cel,[],5.0,study
52,4,Ian McKellan,light,cel,[],6.0,study
52,4,Giza Pyramids,light,loc,[],7.0,study
52,4,Sydney Opera House,light,loc,[],8.0,study
52,4,Carnegie Hall,light,loc,[],9.0,study
52,4,trash can,light,obj,[],10.0,study
52,4,mascara,light,obj,[],11.0,study
52,4,shovel,light,obj,[],12.0,study
52,4,Oxford,light,loc,[],13.0,study
52,4,Barcelona Cathedral,light,loc,[],14.0,study
52,4,Timbuktu,light,loc,[],15.0,study
52,4,Kristen Stewart,light,cel,[],16.0,study
52,4,Angelina Jolie,light,cel,[],17.0,study
52,4,Barack Obama,light,cel,[],18.0,study
52,4,Hungarian Parliament,light,loc,[],19.0,study
52,4,San Francisco,light,loc,[],20.0,study
52,4,Alcatraz,light,loc,[],21.0,study
52,4,box,light,obj,[],22.0,study
52,4,book,light,obj,[],23.0,study
52,4,hammer,light,obj,[],24.0,study
52,4,Jennifer Lawrence,light,cel,[],25.0,study
52,4,Simon Cowell,light,cel,[],26.0,study
52,4,Steven Spielberg,light,cel,[],27.0,study
52,4,Steven Spielberg,light,cel,0,1.0,recall
52,4,Barack Obama,light,cel,0,2.0,recall
52,4,Hungarian Parliament,light,loc,0,3.0,recall
52,4,Alcatraz,light,loc,0,4.0,recall
52,4,onion,light,obj,0,5.0,recall
52,4,printer,light,obj,0,6.0,recall
52,4,Sydney Opera House,light,loc,0,7.0,recall
52,4,Carnegie Hall,light,loc,0,8.0,recall
52,4,Barcelona Cathedral,light,loc,0,9.0,recall
52,4,book,light,obj,0,10.0,recall
52,4,box,light,obj,0,11.0,recall
52,4,Angelina Jolie,light,cel,0,12.0,recall
52,4,mascara,light,obj,0,13.0,recall
52,4,shovel,light,obj,0,14.0,recall
52,4,Oxford,light,loc,0,15.0,recall
52,5,Everglades,heavy,loc,[],1.0,study
52,5,Masada,heavy,loc,[],2.0,study
52,5,United Nations Building,heavy,loc,[],3.0,study
52,5,Johnny Depp,heavy,cel,[],4.0,study
52,5,Alicia Keys,heavy,cel,[],5.0,study
52,5,Matt Damon,heavy,cel,[],6.0,study
52,5,soap,heavy,obj,[],7.0,study
52,5,cigar,heavy,obj,[],8.0,study
52,5,brick,heavy,obj,[],9.0,study
52,5,Times Square,heavy,loc,[],10.0,study
52,5,Vatican City,heavy,loc,[],11.0,study
52,5,Big Ben,heavy,loc,[],12.0,study
52,5,bottle,heavy,obj,[],13.0,study
52,5,birdhouse,heavy,obj,[],14.0,study
52,5,bicycle,heavy,obj,[],15.0,study
52,5,Bruce Willis,heavy,cel,[],16.0,study
52,5,Bill Gates,heavy,cel,[],17.0,study
52,5,Halle Berry,heavy,cel,[],18.0,study
52,5,teapot,heavy,obj,[],19.0,study
52,5,tire,heavy,obj,[],20.0,study
52,5,crayon,heavy,obj,[],21.0,study
52,5,George Clooney,heavy,cel,[],22.0,study
52,5,Lindsay Lohan,heavy,cel,[],23.0,study
52,5,Owen Wilson,heavy,cel,[],24.0,study
52,5,Quebec,heavy,loc,[],25.0,study
52,5,Pompeii,heavy,loc,[],26.0,study
52,5,Universal Studios,heavy,loc,[],27.0,study
52,5,Quebec,heavy,loc,0,1.0,recall
52,5,Pompeii,heavy,loc,0,2.0,recall
52,5,Universal Studios,heavy,loc,0,3.0,recall
52,5,Matt Damon,heavy,cel,0,4.0,recall
52,5,Alicia Keys,heavy,cel,0,5.0,recall
52,5,Bill Gates,heavy,cel,0,6.0,recall
52,5,Big Ben,heavy,loc,0,7.0,recall
52,5,Everglades,heavy,loc,0,8.0,recall
52,5,crayon,heavy,obj,0,9.0,recall
52,5,Times Square,heavy,loc,0,10.0,recall
52,5,Lindsay Lohan,heavy,cel,0,11.0,recall
52,6,tripod,light,obj,[],1.0,study
52,6,projector,light,obj,[],2.0,study
52,6,cactus,light,obj,[],3.0,study
52,6,Tina Fey,light,cel,[],4.0,study
52,6,Jessica Simpson,light,cel,[],5.0,study
52,6,Justin Bieber,light,cel,[],6.0,study
52,6,Petra,light,loc,[],7.0,study
52,6,Prague,light,loc,[],8.0,study
52,6,North Pole,light,loc,[],9.0,study
52,6,fireplace,light,obj,[],10.0,study
52,6,vase,light,obj,[],11.0,study
52,6,flower,light,obj,[],12.0,study
52,6,Mariah Carey,light,cel,[],13.0,study
52,6,Will Smith,light,cel,[],14.0,study
52,6,Harrison Ford,light,cel,[],15.0,study
52,6,Grand Central Station,light,loc,[],16.0,study
52,6,Tower of Pisa,light,loc,[],17.0,study
52,6,Ayers Rock,light,loc,[],18.0,study
52,6,Denzel Washington,light,cel,[],19.0,study
52,6,Hugh Jackman,light,cel,[],20.0,study
52,6,Ricky Martin,light,cel,[],21.0,study
52,6,Gettysburg,light,loc,[],22.0,study
52,6,Atomium,light,loc,[],23.0,study
52,6,Wimbledon,light,loc,[],24.0,study
52,6,football,light,obj,[],25.0,study
52,6,water gun,light,obj,[],26.0,study
52,6,backpack,light,obj,[],27.0,study
52,6,cactus,light,obj,0,1.0,recall
52,6,Justin Bieber,light,cel,0,2.0,recall
52,6,Denzel Washington,light,cel,0,3.0,recall
52,6,backpack,light,obj,0,4.0,recall
52,6,Wimbledon,light,loc,0,5.0,recall
52,6,Mariah Carey,light,cel,0,6.0,recall
52,6,Grand Central Station,light,loc,0,7.0,recall
52,6,water gun,light,obj,0,8.0,recall
52,7,Emma Watson,heavy,cel,[],1.0,study
52,7,Sofia Vergara,heavy,cel,[],2.0,study
52,7,Madonna,heavy,cel,[],3.0,study
52,7,Amazon River,heavy,loc,[],4.0,study
52,7,Shanghai,heavy,loc,[],5.0,study
52,7,Monticello,heavy,loc,[],6.0,study
52,7,glass,heavy,obj,[],7.0,study
52,7,kleenex,heavy,obj,[],8.0,study
52,7,highlighter,heavy,obj,[],9.0,study
52,7,Drake,heavy,cel,[],10.0,study
52,7,Keira Knightley,heavy,cel,[],11.0,study
52,7,Taylor Swift,heavy,cel,[],12.0,study
52,7,Salt Flats,heavy,loc,[],13.0,study
52,7,Space Needle,heavy,loc,[],14.0,study
52,7,Florence,heavy,loc,[],15.0,study
52,7,globe,heavy,obj,[],16.0,study
52,7,basket,heavy,obj,[],17.0,study
52,7,skateboard,heavy,obj,[],18.0,study
52,7,Niagara Falls,heavy,loc,[],19.0,study
52,7,Soho,heavy,loc,[],20.0,study
52,7,Stonehenge,heavy,loc,[],21.0,study
52,7,Andy Samberg,heavy,cel,[],22.0,study
52,7,Scarlett Johansson,heavy,cel,[],23.0,study
52,7,Larry King,heavy,cel,[],24.0,study
52,7,towel,heavy,obj,[],25.0,study
52,7,bed,heavy,obj,[],26.0,study
52,7,feather,heavy,obj,[],27.0,study
52,7,basket,heavy,obj,0,1.0,recall
52,7,feather,heavy,obj,0,2.0,recall
52,7,bed,heavy,obj,0,3.0,recall
52,7,Larry King,heavy,cel,0,4.0,recall
52,7,Amazon River,heavy,loc,0,5.0,recall
52,7,Taylor Swift,heavy,cel,0,6.0,recall
52,7,Keira Knightley,heavy,cel,0,7.0,recall
52,7,Space Needle,heavy,loc,0,8.0,recall
52,7,skateboard,heavy,obj,0,9.0,recall
52,7,highlighter,heavy,obj,0,10.0,recall
52,7,Salt Flats,heavy,loc,0,11.0,recall
52,7,football,heavy,obj,1,12.0,recall
52,8,speaker,light,obj,[],1.0,study
52,8,vacuum cleaner,light,obj,[],2.0,study
52,8,thermometer,light,obj,[],3.0,study
52,8,Kate Winslet,light,cel,[],4.0,study
52,8,Tom Cruise,light,cel,[],5.0,study
52,8,Gwyneth Paltrow,light,cel,[],6.0,study
52,8,Tahiti,light,loc,[],7.0,study
52,8,Versailles,light,loc,[],8.0,study
52,8,Great Wall of China,light,loc,[],9.0,study
52,8,Ashton Kutcher,light,cel,[],10.0,study
52,8,Elton John,light,cel,[],11.0,study
52,8,Ellen Page,light,cel,[],12.0,study
52,8,Louvre,light,loc,[],13.0,study
52,8,Florida Keys,light,loc,[],14.0,study
52,8,Chicago,light,loc,[],15.0,study
52,8,bell,light,obj,[],16.0,study
52,8,keychain,light,obj,[],17.0,study
52,8,staple remover,light,obj,[],18.0,study
52,8,Lil Wayne,light,cel,[],19.0,study
52,8,Paul McCartney,light,cel,[],20.0,study
52,8,Vin Diesel,light,cel,[],21.0,study
52,8,anchor,light,obj,[],22.0,study
52,8,purse,light,obj,[],23.0,study
52,8,lantern,light,obj,[],24.0,study
52,8,Hong Kong,light,loc,[],25.0,study
52,8,Venice,light,loc,[],26.0,study
52,8,Trevi Fountain,light,loc,[],27.0,study
52,8,vacuum cleaner,light,obj,0,1.0,recall
52,8,speaker,light,obj,0,2.0,recall
52,8,Tahiti,light,loc,0,3.0,recall
52,8,Versailles,light,loc,0,4.0,recall
52,8,Louvre,light,loc,0,5.0,recall
52,8,bell,light,obj,0,6.0,recall
52,8,staple remover,light,obj,0,7.0,recall
52,8,Paul McCartney,light,cel,0,8.0,recall
52,8,Elton John,light,cel,0,9.0,recall
52,8,Trevi Fountain,light,loc,0,10.0,recall
52,8,thermometer,light,obj,0,11.0,recall
52,8,Venice,light,loc,0,12.0,recall
53,1,Brad Pitt,heavy,cel,[],1.0,study
53,1,Lisa Kudrow,heavy,cel,[],2.0,study
53,1,Ashton Kutcher,heavy,cel,[],3.0,study
53,1,Mall of America,heavy,loc,[],4.0,study
53,1,Monte Carlo,heavy,loc,[],5.0,study
53,1,Bunker Hill,heavy,loc,[],6.0,study
53,1,shirt,heavy,obj,[],7.0,study
53,1,scarf,heavy,obj,[],8.0,study
53,1,globe,heavy,obj,[],9.0,study
53,1,Uma Thurman,heavy,cel,[],10.0,study
53,1,Barack Obama,heavy,cel,[],11.0,study
53,1,Kobe Bryant,heavy,cel,[],12.0,study
53,1,Universal Studios,heavy,loc,[],13.0,study
53,1,Swiss Alps,heavy,loc,[],14.0,study
53,1,Alamo,heavy,loc,[],15.0,study
53,1,whistle,heavy,obj,[],16.0,study
53,1,vacuum cleaner,heavy,obj,[],17.0,study
53,1,blender,heavy,obj,[],18.0,study
53,1,Usher,heavy,cel,[],19.0,study
53,1,Andy Samberg,heavy,cel,[],20.0,study
53,1,Keira Knightley,heavy,cel,[],21.0,study
53,1,Wimbledon,heavy,loc,[],22.0,study
53,1,Colosseum,heavy,loc,[],23.0,study
53,1,Globe Theater,heavy,loc,[],24.0,study
53,1,earrings,heavy,obj,[],25.0,study
53,1,briefcase,heavy,obj,[],26.0,study
53,1,football,heavy,obj,[],27.0,study
53,1,Brad Pitt,heavy,cel,0,1.0,recall
53,1,Lisa Kudrow,heavy,cel,0,2.0,recall
53,1,Ashton Kutcher,heavy,cel,0,3.0,recall
53,1,Barack Obama,heavy,cel,0,4.0,recall
53,1,Kobe Bryant,heavy,cel,0,5.0,recall
53,1,Keira Knightley,heavy,cel,0,6.0,recall
53,1,Colosseum,heavy,loc,0,7.0,recall
53,1,Globe Theater,heavy,loc,0,8.0,recall
53,1,football,heavy,obj,0,9.0,recall
53,1,earrings,heavy,obj,0,10.0,recall
53,1,vacuum cleaner,heavy,obj,0,11.0,recall
53,1,Usher,heavy,cel,0,12.0,recall
53,1,Bunker Hill,heavy,loc,0,13.0,recall
53,1,Andy Samberg,heavy,cel,0,14.0,recall
53,1,briefcase,heavy,obj,0,15.0,recall
53,1,Mall of America,heavy,loc,0,16.0,recall
53,1,Alamo,heavy,loc,0,17.0,recall
53,1,Universal Studios,heavy,loc,0,18.0,recall
53,2,backpack,light,obj,[],1.0,study
53,2,skateboard,light,obj,[],2.0,study
53,2,speaker,light,obj,[],3.0,study
53,2,Gettysburg,light,loc,[],4.0,study
53,2,Cinderella Castle,light,loc,[],5.0,study
53,2,Rio de Janeiro,light,loc,[],6.0,study
53,2,Drew Barrymore,light,cel,[],7.0,study
53,2,Morgan Freeman,light,cel,[],8.0,study
53,2,Elton John,light,cel,[],9.0,study
53,2,medal,light,obj,[],10.0,study
53,2,violin,light,obj,[],11.0,study
53,2,shelf,light,obj,[],12.0,study
53,2,Pompeii,light,loc,[],13.0,study
53,2,Arc de Triomphe,light,loc,[],14.0,study
53,2,Barcelona Cathedral,light,loc,[],15.0,study
53,2,George Clooney,light,cel,[],16.0,study
53,2,Jim Carrey,light,cel,[],17.0,study
53,2,Angelina Jolie,light,cel,[],18.0,study
53,2,Vienna,light,loc,[],19.0,study
53,2,Trevi Fountain,light,loc,[],20.0,study
53,2,Great Wall of China,light,loc,[],21.0,study
53,2,satellite dish,light,obj,[],22.0,study
53,2,towel,light,obj,[],23.0,study
53,2,highlighter,light,obj,[],24.0,study
53,2,Reese Witherspoon,light,cel,[],25.0,study
53,2,Leonardo DiCaprio,light,cel,[],26.0,study
53,2,Johnny Depp,light,cel,[],27.0,study
53,2,backpack,light,obj,0,1.0,recall
53,2,skateboard,light,obj,0,2.0,recall
53,2,speaker,light,obj,0,3.0,recall
53,2,Pompeii,light,loc,0,4.0,recall
53,2,Gettysburg,light,loc,0,5.0,recall
53,2,Barcelona Cathedral,light,loc,0,6.0,recall
53,2,Cinderella Castle,light,loc,0,7.0,recall
53,2,Leonardo DiCaprio,light,cel,0,8.0,recall
53,2,Reese Witherspoon,light,cel,0,9.0,recall
53,2,Johnny Depp,light,cel,0,10.0,recall
53,2,George Clooney,light,cel,0,11.0,recall
53,2,Elton John,light,cel,0,12.0,recall
53,2,Johnny Depp,light,cel,-1,13.0,recall
53,3,Paul McCartney,heavy,cel,[],1.0,study
53,3,Hugh Jackman,heavy,cel,[],2.0,study
53,3,Kristen Stewart,heavy,cel,[],3.0,study
53,3,Chicago,heavy,loc,[],4.0,study
53,3,Vatican City,heavy,loc,[],5.0,study
53,3,Space Needle,heavy,loc,[],6.0,study
53,3,water gun,heavy,obj,[],7.0,study
53,3,tent,heavy,obj,[],8.0,study
53,3,helmet,heavy,obj,[],9.0,study
53,3,Harrison Ford,heavy,cel,[],10.0,study
53,3,Halle Berry,heavy,cel,[],11.0,study
53,3,Scarlett Johansson,heavy,cel,[],12.0,study
53,3,Giza Pyramids,heavy,loc,[],13.0,study
53,3,Times Square,heavy,loc,[],14.0,study
53,3,Atomium,heavy,loc,[],15.0,study
53,3,projector,heavy,obj,[],16.0,study
53,3,book,heavy,obj,[],17.0,study
53,3,glass,heavy,obj,[],18.0,study
53,3,Salt Flats,heavy,loc,[],19.0,study
53,3,Oxford,heavy,loc,[],20.0,study
53,3,Sistine Chapel,heavy,loc,[],21.0,study
53,3,hurdle,heavy,obj,[],22.0,study
53,3,tire,heavy,obj,[],23.0,study
53,3,cigar,heavy,obj,[],24.0,study
53,3,Kate Winslet,heavy,cel,[],25.0,study
53,3,Taylor Swift,heavy,cel,[],26.0,study
53,3,Tom Cruise,heavy,cel,[],27.0,study
53,3,Tom Cruise,heavy,cel,0,1.0,recall
53,3,Taylor Swift,heavy,cel,0,2.0,recall
53,3,Paul McCartney,heavy,cel,0,3.0,recall
53,3,Hugh Jackman,heavy,cel,0,4.0,recall
53,3,Harrison Ford,heavy,cel,0,5.0,recall
53,3,Halle Berry,heavy,cel,0,6.0,recall
53,3,Scarlett Johansson,heavy,cel,0,7.0,recall
53,3,Chicago,heavy,loc,0,8.0,recall
53,3,Atomium,heavy,loc,0,9.0,recall
53,3,book,heavy,obj,0,10.0,recall
53,3,hurdle,heavy,obj,0,11.0,recall
53,3,cigar,heavy,obj,0,12.0,recall
53,3,glass,heavy,obj,0,13.0,recall
53,3,Salt Flats,heavy,loc,0,14.0,recall
53,3,Vatican City,heavy,loc,0,15.0,recall
53,3,Taylor Swift,heavy,cel,-1,16.0,recall
53,3,Tom Cruise,heavy,cel,-1,17.0,recall
53,4,Jay-Z,light,cel,[],1.0,study
53,4,Simon Cowell,light,cel,[],2.0,study
53,4,Ben Stiller,light,cel,[],3.0,study
53,4,vase,light,obj,[],4.0,study
53,4,ladder,light,obj,[],5.0,study
53,4,perfume,light,obj,[],6.0,study
53,4,Prague,light,loc,[],7.0,study
53,4,Serengeti Plain,light,loc,[],8.0,study
