subject,list,item,input,output,study,recall,repeat,intrusion,category,list_type,item_string,item_string_index
46,5,3.0,4.0,,True,False,0,False,cel,heavy,Harrison Ford,206
46,5,4.0,5.0,,True,False,0,False,cel,heavy,Tobey Maguire,180
46,5,5.0,6.0,9.0,True,True,0,False,cel,heavy,Eminem,121
46,5,6.0,7.0,,True,False,0,False,obj,heavy,cactus,52
46,5,7.0,8.0,,True,False,0,False,obj,heavy,cigar,53
46,5,8.0,9.0,,True,False,0,False,obj,heavy,printer,9
46,5,9.0,10.0,10.0,True,True,0,False,cel,heavy,Beyonce Knowles,93
46,5,10.0,11.0,,True,False,0,False,cel,heavy,Ashton Kutcher,35
46,5,11.0,12.0,1.0,True,True,0,False,cel,heavy,Kristen Stewart,2
46,5,12.0,13.0,,True,False,0,False,obj,heavy,football,139
46,5,13.0,14.0,,True,False,0,False,obj,heavy,bottle,85
46,5,14.0,15.0,11.0,True,True,0,False,obj,heavy,mascara,113
46,5,15.0,16.0,8.0,True,True,0,False,loc,heavy,Times Square,151
46,5,16.0,17.0,14.0,True,True,0,False,loc,heavy,Giza Pyramids,138
46,5,17.0,18.0,6.0,True,True,0,False,loc,heavy,Grand Central Station,199
46,5,18.0,19.0,,True,False,0,False,obj,heavy,teapot,31
46,5,19.0,20.0,12.0,True,True,0,False,obj,heavy,highlighter,3
46,5,20.0,21.0,,True,False,0,False,obj,heavy,vacuum cleaner,223
46,5,21.0,22.0,2.0,True,True,0,False,cel,heavy,Scarlett Johansson,36
46,5,22.0,23.0,4.0,True,True,0,False,cel,heavy,Amy Poehler,92
46,5,23.0,24.0,3.0,True,True,0,False,cel,heavy,Kate Winslet,82
46,5,24.0,25.0,13.0,True,True,0,False,loc,heavy,Timbuktu,158
46,5,25.0,26.0,7.0,True,True,0,False,loc,heavy,Brooklyn Bridge,159
46,5,26.0,27.0,5.0,True,True,0,False,loc,heavy,Florence,173
46,6,0.0,1.0,,True,False,0,False,obj,light,helmet,141
46,6,1.0,2.0,,True,False,0,False,obj,light,earrings,188
46,6,2.0,3.0,,True,False,0,False,obj,light,speaker,98
46,6,3.0,4.0,6.0,True,True,0,False,loc,light,Soho,64
46,6,4.0,5.0,,True,False,0,False,loc,light,Quebec,44
46,6,5.0,6.0,,True,False,0,False,loc,light,Vienna,226
46,6,6.0,7.0,,True,False,0,False,cel,light,Elton John,84
46,6,7.0,8.0,,True,False,0,False,cel,light,Denzel Washington,40
46,6,8.0,9.0,,True,False,0,False,cel,light,Jonah Hill,109
46,6,9.0,10.0,,True,False,0,False,obj,light,shovel,76
46,6,10.0,11.0,2.0,True,True,0,False,obj,light,flower,77
46,6,11.0,12.0,9.0,True,True,0,False,obj,light,balloon,163
46,6,12.0,13.0,7.0,True,True,0,False,cel,light,Orlando Bloom,174
46,6,13.0,14.0,5.0,True,True,0,False,cel,light,Steven Spielberg,104
46,6,14.0,15.0,14.0,True,True,0,False,cel,light,Lindsay Lohan,58
46,6,15.0,16.0,3.0,True,True,0,False,loc,light,Machu Picchu,75
46,6,16.0,17.0,,True,False,0,False,loc,light,Alcatraz,55
46,6,17.0,18.0,,True,False,0,False,loc,light,Stonehenge,130
46,6,18.0,19.0,,True,False,0,False,obj,light,vase,221
46,6,19.0,20.0,10.0,True,True,0,False,obj,light,tire,119
46,6,20.0,21.0,,True,False,0,False,obj,light,cradle,70
46,6,21.0,22.0,11.0,True,True,0,False,loc,light,Big Ben,200
46,6,22.0,23.0,4.0,True,True,0,False,loc,light,Great Wall of China,136
46,6,23.0,24.0,12.0,True,True,0,False,loc,light,Sydney Opera House,90
46,6,24.0,25.0,8.0,True,True,0,False,cel,light,Tina Fey,143
46,6,25.0,26.0,13.0,True,True,0,False,cel,light,Mariah Carey,20
46,6,26.0,27.0,1.0,True,True,0,False,cel,light,Jessica Simpson,123
46,7,0.0,1.0,7.0,True,True,0,False,cel,heavy,Morgan Freeman,148
46,7,1.0,2.0,,True,False,0,False,cel,heavy,Jamie Foxx,47
46,7,2.0,3.0,,True,False,0,False,cel,heavy,Paul McCartney,195
46,7,3.0,4.0,,True,False,0,False,obj,heavy,bed,78
46,7,4.0,5.0,,True,False,0,False,obj,heavy,ketchup,71
46,7,5.0,6.0,,True,False,0,False,obj,heavy,violin,228
46,7,6.0,7.0,4.0,True,True,0,False,loc,heavy,Bunker Hill,116
46,7,7.0,8.0,,True,False,0,False,loc,heavy,Roman Forum,102
46,7,8.0,9.0,,True,False,0,False,loc,heavy,Hoover Dam,100
46,7,9.0,10.0,11.0,True,True,0,False,obj,heavy,umbrella,203
46,7,10.0,11.0,,True,False,0,False,obj,heavy,box,106
46,7,11.0,12.0,,True,False,0,False,obj,heavy,shelf,207
46,7,12.0,13.0,,True,False,0,False,cel,heavy,David Beckham,155
46,7,13.0,14.0,9.0,True,True,0,False,cel,heavy,Brad Pitt,48
46,7,14.0,15.0,1.0,True,True,0,False,cel,heavy,Anne Hathaway,91
46,7,15.0,16.0,,True,False,0,False,loc,heavy,San Francisco,198
46,7,16.0,17.0,,True,False,0,False,loc,heavy,Prague,214
46,7,17.0,18.0,,True,False,0,False,loc,heavy,Rio de Janeiro,56
46,7,18.0,19.0,8.0,True,True,0,False,cel,heavy,Alec Baldwin,34
46,7,19.0,20.0,6.0,True,True,0,False,cel,heavy,Will Smith,227
46,7,20.0,21.0,,True,False,0,False,cel,heavy,Julianne Moore,144
46,7,21.0,22.0,,True,False,0,False,loc,heavy,Niagara Falls,89
46,7,22.0,23.0,10.0,True,True,0,False,loc,heavy,Serengeti Plain,193
46,7,23.0,24.0,5.0,True,True,0,False,loc,heavy,Gettysburg,43
46,7,24.0,25.0,,True,False,0,False,obj,heavy,brick,114
46,7,25.0,26.0,3.0,True,True,0,False,obj,heavy,perfume,160
46,7,26.0,27.0,2.0,True,True,0,False,obj,heavy,globe,202
46,8,0.0,1.0,7.0,True,True,0,False,loc,light,Space Needle,94
46,8,1.0,2.0,8.0,True,True,0,False,loc,light,Versailles,49
46,8,2.0,3.0,6.0,True,True,0,False,loc,light,Arc de Triomphe,192
46,8,3.0,4.0,,True,False,0,False,obj,light,tent,63
46,8,4.0,5.0,,True,False,0,False,obj,light,staple remover,62
46,8,5.0,6.0,,True,False,0,False,obj,light,feather,209
46,8,6.0,7.0,,True,False,0,False,cel,light,Halle Berry,0
46,8,7.0,8.0,,True,False,0,False,cel,light,Simon Cowell,1
46,8,8.0,9.0,,True,False,0,False,cel,light,Alicia Keys,42
46,8,9.0,10.0,,True,False,0,False,obj,light,whistle,230
46,8,10.0,11.0,,True,False,0,False,obj,light,satellite dish,87
46,8,11.0,12.0,11.0,True,True,0,False,obj,light,briefcase,26
46,8,12.0,13.0,,True,False,0,False,loc,light,Tahiti,213
46,8,13.0,14.0,,True,False,0,False,loc,light,Alamo,131
46,8,14.0,15.0,13.0,True,True,0,False,loc,light,Chicago,16
46,8,15.0,16.0,4.0,True,True,0,False,cel,light,Taylor Swift,142
46,8,16.0,17.0,3.0,True,True,0,False,cel,light,Barack Obama,197
46,8,17.0,18.0,2.0,True,True,0,False,cel,light,Keira Knightley,81
46,8,18.0,19.0,,True,False,0,False,obj,light,sink,24
46,8,19.0,20.0,9.0,True,True,0,False,obj,light,kleenex,37
46,8,20.0,21.0,10.0,True,True,0,False,obj,light,keychain,33
46,8,21.0,22.0,,True,False,0,False,loc,light,Cinderella Castle,8
46,8,22.0,23.0,5.0,True,True,0,False,loc,light,Petronas Towers,95
46,8,23.0,24.0,,True,False,0,False,loc,light,Carnegie Hall,101
46,8,24.0,25.0,16.0,True,True,0,False,cel,light,Meryl Streep,14
46,8,25.0,26.0,12.0,True,True,0,False,cel,light,Vin Diesel,225
46,8,26.0,27.0,1.0,True,True,0,False,cel,light,Lisa Kudrow,80
47,1,0.0,1.0,,True,False,0,False,loc,heavy,Redwood Forest,74
47,1,1.0,2.0,,True,False,0,False,loc,heavy,Monte Carlo,88
47,1,2.0,3.0,,True,False,0,False,loc,heavy,Versailles,49
47,1,3.0,4.0,,True,False,0,False,obj,heavy,ladder,97
47,1,4.0,5.0,,True,False,0,False,obj,heavy,hammer,186
47,1,5.0,6.0,,True,False,0,False,obj,heavy,basket,38
47,1,6.0,7.0,2.0,True,True,0,False,cel,heavy,Denzel Washington,40
47,1,7.0,8.0,8.0,True,True,0,False,cel,heavy,Ashton Kutcher,35
47,1,8.0,9.0,,True,False,0,False,cel,heavy,Sofia Vergara,111
47,1,9.0,10.0,,True,False,0,False,loc,heavy,Salt Flats,73
47,1,10.0,11.0,,True,False,0,False,loc,heavy,Swiss Alps,194
47,1,11.0,12.0,3.0,True,True,0,False,loc,heavy,Mecca,17
47,1,12.0,13.0,,True,False,0,False,obj,heavy,brick,114
47,1,13.0,14.0,,True,False,0,False,obj,heavy,purse,120
47,1,14.0,15.0,,True,False,0,False,obj,heavy,soap,179
47,1,15.0,16.0,,True,False,0,False,cel,heavy,Taylor Swift,142
47,1,16.0,17.0,7.0,True,True,0,False,cel,heavy,Leonardo DiCaprio,204
47,1,17.0,18.0,,True,False,0,False,cel,heavy,Usher,224
47,1,18.0,19.0,12.0,True,True,0,False,loc,heavy,Universal Studios,51
47,1,19.0,20.0,5.0,True,True,0,False,loc,heavy,Sistine Chapel,167
47,1,20.0,21.0,,True,False,0,False,loc,heavy,Brooklyn Bridge,159
47,1,21.0,22.0,14.0,True,True,0,False,cel,heavy,Alec Baldwin,34
47,1,22.0,23.0,,True,False,0,False,cel,heavy,Amy Poehler,92
47,1,23.0,24.0,1.0,True,True,0,False,cel,heavy,Jonah Hill,109
47,1,24.0,25.0,9.0,True,True,0,False,obj,heavy,crayon,147
47,1,25.0,26.0,13.0,True,True,0,False,obj,heavy,medal,164
47,1,26.0,27.0,4.0,True,True,0,False,obj,heavy,trash can,190
47,2,0.0,1.0,1.0,True,True,0,False,loc,light,Amazon River,57
47,2,1.0,2.0,,True,False,0,False,loc,light,Hoover Dam,100
47,2,2.0,3.0,2.0,True,True,0,False,loc,light,Space Needle,94
47,2,3.0,4.0,4.0,True,True,0,False,cel,light,Barack Obama,197
47,2,4.0,5.0,6.0,True,True,0,False,cel,light,Harrison Ford,206
47,2,5.0,6.0,5.0,True,True,0,False,cel,light,Bill Gates,18
47,2,6.0,7.0,10.0,True,True,0,False,obj,light,skateboard,146
47,2,7.0,8.0,11.0,True,True,0,False,obj,light,keychain,33
47,2,8.0,9.0,,True,False,0,False,obj,light,bicycle,208
47,2,9.0,10.0,15.0,True,True,0,False,loc,light,Shanghai,15
47,2,10.0,11.0,8.0,True,True,0,False,loc,light,Wimbledon,231
47,2,11.0,12.0,,True,False,0,False,loc,light,Bunker Hill,116
47,2,12.0,13.0,13.0,True,True,0,False,cel,light,Ellen Page,69
47,2,13.0,14.0,12.0,True,True,0,False,cel,light,Kate Winslet,82
47,2,14.0,15.0,,True,False,0,False,cel,light,Will Smith,227
47,2,15.0,16.0,,True,False,0,False,obj,light,water gun,222
47,2,16.0,17.0,,True,False,0,False,obj,light,flower,77
47,2,17.0,18.0,,True,False,0,False,obj,light,mango,145
47,2,18.0,19.0,17.0,True,True,0,False,cel,light,Ricky Martin,79
47,2,19.0,20.0,14.0,True,True,0,False,cel,light,Jay-Z,103
47,2,20.0,21.0,3.0,True,True,0,False,cel,light,Hugh Jackman,170
47,2,21.0,22.0,16.0,True,True,0,False,loc,light,Pompeii,6
47,2,22.0,23.0,,True,False,0,False,loc,light,Sydney Opera House,90
47,2,23.0,24.0,,True,False,0,False,loc,light,Tahiti,213
47,2,24.0,25.0,7.0,True,True,0,False,obj,light,feather,209
47,2,25.0,26.0,19.0,True,True,0,False,obj,light,tripod,118
47,2,26.0,27.0,18.0,True,True,0,False,obj,light,scarf,177
47,3,0.0,1.0,,True,False,0,False,loc,heavy,Arc de Triomphe,192
47,3,1.0,2.0,,True,False,0,False,loc,heavy,Soho,64
47,3,2.0,3.0,,True,False,0,False,loc,heavy,Walk of Fame,219
47,3,3.0,4.0,,True,False,0,False,obj,heavy,briefcase,26
47,3,4.0,5.0,,True,False,0,False,obj,heavy,lantern,11
47,3,5.0,6.0,,True,False,0,False,obj,heavy,violin,228
47,3,6.0,7.0,,True,False,0,False,cel,heavy,Halle Berry,0
47,3,7.0,8.0,,True,False,0,False,cel,heavy,Beyonce Knowles,93
47,3,8.0,9.0,,True,False,0,False,cel,heavy,Lisa Kudrow,80
47,3,9.0,10.0,,True,False,0,False,obj,heavy,cradle,70
47,3,10.0,11.0,,True,False,0,False,obj,heavy,tent,63
47,3,11.0,12.0,,True,False,0,False,obj,heavy,glass,25
47,3,12.0,13.0,6.0,True,True,0,False,cel,heavy,Anne Hathaway,91
47,3,13.0,14.0,7.0,True,True,0,False,cel,heavy,Oprah Winfrey,110
47,3,14.0,15.0,8.0,True,True,0,False,cel,heavy,Ben Stiller,211
47,3,15.0,16.0,,True,False,0,False,loc,heavy,Serengeti Plain,193
47,3,16.0,17.0,,True,False,0,False,loc,heavy,Ayers Rock,115
47,3,17.0,18.0,,True,False,0,False,loc,heavy,Chicago,16
47,3,18.0,19.0,,True,False,0,False,obj,heavy,bell,112
47,3,19.0,20.0,,True,False,0,False,obj,heavy,fireplace,178
47,3,20.0,21.0,,True,False,0,False,obj,heavy,sink,24
47,3,21.0,22.0,5.0,True,True,0,False,cel,heavy,Kobe Bryant,212
47,3,22.0,23.0,,True,False,0,False,cel,heavy,Jennifer Lawrence,210
47,3,23.0,24.0,4.0,True,True,0,False,cel,heavy,Orlando Bloom,174
47,3,24.0,25.0,3.0,True,True,0,False,loc,heavy,Hungarian Parliament,96
47,3,25.0,26.0,1.0,True,True,0,False,loc,heavy,Everglades,183
47,3,26.0,27.0,2.0,True,True,0,False,loc,heavy,Kyoto,22
47,4,0.0,1.0,19.0,True,True,0,False,obj,light,balloon,163
47,4,1.0,2.0,18.0,True,True,0,False,obj,light,blender,189
47,4,2.0,3.0,20.0,True,True,0,False,obj,light,cigar,53
47,4,3.0,4.0,17.0,True,True,0,False,cel,light,Madonna,150
47,4,4.0,5.0,15.0,True,True,0,False,cel,light,Cameron Diaz,59
47,4,5.0,6.0,14.0,True,True,0,False,cel,light,Tom Cruise,220
47,4,6.0,7.0,,True,False,0,False,loc,light,Times Square,151
47,4,7.0,8.0,22.0,True,True,0,False,loc,light,Alamo,131
47,4,8.0,9.0,,True,False,0,False,loc,light,Vienna,226
47,4,9.0,10.0,9.0,True,True,0,False,obj,light,cactus,52
47,4,10.0,11.0,10.0,True,True,0,False,obj,light,birdhouse,32
47,4,11.0,12.0,16.0,True,True,0,False,obj,light,earrings,188
47,4,12.0,13.0,21.0,True,True,0,False,loc,light,Atomium,7
47,4,13.0,14.0,,True,False,0,False,loc,light,Grand Central Station,199
47,4,14.0,15.0,,True,False,0,False,loc,light,Roman Forum,102
47,4,15.0,16.0,6.0,True,True,0,False,cel,light,Keira Knightley,81
47,4,16.0,17.0,13.0,True,True,0,False,cel,light,Steven Spielberg,104
47,4,17.0,18.0,7.0,True,True,0,False,cel,light,Andy Samberg,68
47,4,18.0,19.0,12.0,True,True,0,False,loc,light,Petronas Towers,95
47,4,19.0,20.0,11.0,True,True,0,False,loc,light,Quebec,44
47,4,20.0,21.0,,True,False,0,False,loc,light,Gettysburg,43
47,4,21.0,22.0,8.0,True,True,0,False,obj,light,bed,78
47,4,22.0,23.0,5.0,True,True,0,False,obj,light,tire,119
47,4,23.0,24.0,4.0,True,True,0,False,obj,light,satellite dish,87
47,4,24.0,25.0,3.0,True,True,0,False,cel,light,Sylvester Stallone,196
47,4,25.0,26.0,2.0,True,True,0,False,cel,light,Mariah Carey,20
47,4,26.0,27.0,1.0,True,True,0,False,cel,light,Paul McCartney,195
47,5,0.0,1.0,2.0,True,True,0,False,loc,heavy,Niagara Falls,89
47,5,1.0,2.0,4.0,True,True,0,False,loc,heavy,Yankee Stadium,218
47,5,2.0,3.0,,True,False,0,False,loc,heavy,Trevi Fountain,157
47,5,3.0,4.0,3.0,True,True,0,False,cel,heavy,George Clooney,60
47,5,4.0,5.0,12.0,True,True,0,False,cel,heavy,Ian McKellan,105
47,5,5.0,6.0,,True,False,0,False,cel,heavy,Simon Cowell,1
47,5,6.0,7.0,,True,False,0,False,obj,heavy,highlighter,3
47,5,7.0,8.0,,True,False,0,False,obj,heavy,shelf,207
47,5,8.0,9.0,,True,False,0,False,obj,heavy,book,161
47,5,9.0,10.0,,True,False,0,False,cel,heavy,Kristen Stewart,2
47,5,10.0,11.0,,True,False,0,False,cel,heavy,Drake,19
47,5,11.0,12.0,8.0,True,True,0,False,cel,heavy,Jim Carrey,122
47,5,12.0,13.0,5.0,True,True,0,False,loc,heavy,Monticello,125
47,5,13.0,14.0,13.0,True,True,0,False,loc,heavy,White House,217
47,5,14.0,15.0,,True,False,0,False,loc,heavy,Florence,173
47,5,15.0,16.0,,True,False,0,False,obj,heavy,onion,165
47,5,16.0,17.0,,True,False,0,False,obj,heavy,backpack,201
47,5,17.0,18.0,10.0,True,True,0,False,obj,heavy,anchor,134
47,5,18.0,19.0,,True,False,0,False,loc,heavy,Great Wall of China,136
47,5,19.0,20.0,,True,False,0,False,loc,heavy,Colosseum,21
47,5,20.0,21.0,,True,False,0,False,loc,heavy,Stonehenge,130
47,5,21.0,22.0,9.0,True,True,0,False,obj,heavy,helmet,141
47,5,22.0,23.0,,True,False,0,False,obj,heavy,speaker,98
47,5,23.0,24.0,11.0,True,True,0,False,obj,heavy,perfume,160
47,5,24.0,25.0,7.0,True,True,0,False,cel,heavy,Vin Diesel,225
47,5,25.0,26.0,6.0,True,True,0,False,cel,heavy,Scarlett Johansson,36
47,5,26.0,27.0,1.0,True,True,0,False,cel,heavy,Justin Bieber,149
47,6,0.0,1.0,21.0,True,True,0,False,loc,light,Masada,172
47,6,1.0,2.0,23.0,True,True,0,False,loc,light,Louvre,50
47,6,2.0,3.0,22.0,True,True,0,False,loc,light,Petra,65
47,6,3.0,4.0,9.0,True,True,0,False,obj,light,hurdle,99
47,6,4.0,5.0,25.0,True,True,0,False,obj,light,printer,9
47,6,5.0,6.0,,True,False,0,False,obj,light,teapot,31
47,6,6.0,7.0,8.0,True,True,0,False,cel,light,Britney Spears,83
47,6,7.0,8.0,12.0,True,True,0,False,cel,light,Matt Damon,169
47,6,8.0,9.0,20.0,True,True,0,False,cel,light,Meryl Streep,14
47,6,9.0,10.0,14.0,True,True,0,False,obj,light,saucepan,187
47,6,10.0,11.0,10.0,True,True,0,False,obj,light,bowling ball,39
47,6,11.0,12.0,15.0,True,True,0,False,obj,light,shirt,133
47,6,12.0,13.0,,True,False,0,False,loc,light,Rio de Janeiro,56
47,6,13.0,14.0,11.0,True,True,0,False,loc,light,Carnegie Hall,101
47,6,14.0,15.0,16.0,True,True,0,False,loc,light,Globe Theater,117
47,6,15.0,16.0,18.0,True,True,0,False,cel,light,Morgan Freeman,148
47,6,16.0,17.0,,True,False,0,False,cel,light,Eminem,121
47,6,17.0,18.0,19.0,True,True,0,False,cel,light,Uma Thurman,229
47,6,18.0,19.0,,True,False,0,False,loc,light,Oxford,132
47,6,19.0,20.0,24.0,True,True,0,False,loc,light,Tower of Pisa,126
47,6,20.0,21.0,7.0,True,True,0,False,loc,light,United Nations Building,152
47,6,21.0,22.0,4.0,True,True,0,False,cel,light,Gwyneth Paltrow,176
47,6,22.0,23.0,5.0,True,True,0,False,cel,light,Larry King,181
47,6,23.0,24.0,1.0,True,True,0,False,cel,light,Drew Barrymore,67
47,6,24.0,25.0,2.0,True,True,0,False,obj,light,ketchup,71
47,6,25.0,26.0,3.0,True,True,0,False,obj,light,dollar,61
47,6,26.0,27.0,6.0,True,True,0,False,obj,light,football,139
47,7,0.0,1.0,5.0,True,True,0,False,cel,heavy,Lil Wayne,13
47,7,1.0,2.0,,True,False,0,False,cel,heavy,Emma Watson,12
47,7,2.0,3.0,,True,False,0,False,cel,heavy,Julianne Moore,144
47,7,3.0,4.0,,True,False,0,False,loc,heavy,Barcelona Cathedral,45
47,7,4.0,5.0,6.0,True,True,0,False,loc,heavy,Alcatraz,55
47,7,5.0,6.0,7.0,True,True,0,False,loc,heavy,Venice,215
47,7,6.0,7.0,8.0,True,True,0,False,obj,heavy,umbrella,203
47,7,7.0,8.0,,True,False,0,False,obj,heavy,vase,221
47,7,8.0,9.0,,True,False,0,False,obj,heavy,candle,135
47,7,9.0,10.0,,True,False,0,False,loc,heavy,Delphi,23
47,7,10.0,11.0,,True,False,0,False,loc,heavy,Timbuktu,158
47,7,11.0,12.0,,True,False,0,False,loc,heavy,Hong Kong,168
47,7,12.0,13.0,,True,False,0,False,cel,heavy,Jamie Foxx,47
47,7,13.0,14.0,,True,False,0,False,cel,heavy,Alicia Keys,42
47,7,14.0,15.0,,True,False,0,False,cel,heavy,Lindsay Lohan,58
47,7,15.0,16.0,,True,False,0,False,obj,heavy,staple remover,62
47,7,16.0,17.0,,True,False,0,False,obj,heavy,bottle,85
47,7,17.0,18.0,,True,False,0,False,obj,heavy,safe,162
47,7,18.0,19.0,,True,False,0,False,cel,heavy,Reese Witherspoon,182
47,7,19.0,20.0,10.0,True,True,0,False,cel,heavy,Jessica Simpson,123
47,7,20.0,21.0,,True,False,0,False,cel,heavy,Tobey Maguire,180
47,7,21.0,22.0,4.0,True,True,0,False,loc,heavy,San Francisco,198
47,7,22.0,23.0,3.0,True,True,0,False,loc,heavy,Machu Picchu,75
47,7,23.0,24.0,1.0,True,True,0,False,loc,heavy,Giza Pyramids,138
47,7,24.0,25.0,2.0,True,True,0,False,obj,heavy,hanger,54
47,7,25.0,26.0,11.0,True,True,0,False,obj,heavy,whistle,230
47,7,26.0,27.0,12.0,True,True,0,False,obj,heavy,projector,72
47,8,0.0,1.0,19.0,True,True,0,False,loc,light,North Pole,137
47,8,1.0,2.0,26.0,True,True,0,False,loc,light,Prague,214
47,8,2.0,3.0,25.0,True,True,0,False,loc,light,Cinderella Castle,8
47,8,3.0,4.0,24.0,True,True,0,False,obj,light,box,106
47,8,4.0,5.0,18.0,True,True,0,False,obj,light,kleenex,37
47,8,5.0,6.0,21.0,True,True,0,False,obj,light,vacuum cleaner,223
47,8,6.0,7.0,15.0,True,True,0,False,cel,light,Tina Fey,143
47,8,7.0,8.0,20.0,True,True,0,False,cel,light,Elton John,84
47,8,8.0,9.0,22.0,True,True,0,False,cel,light,Brad Pitt,48
47,8,9.0,10.0,16.0,True,True,0,False,obj,light,mascara,113
47,8,10.0,11.0,17.0,True,True,0,False,obj,light,globe,202
47,8,11.0,12.0,23.0,True,True,0,False,obj,light,thermometer,107
47,8,12.0,13.0,9.0,True,True,0,False,loc,light,Churchill Downs,153
47,8,13.0,14.0,14.0,True,True,0,False,loc,light,Vatican City,29
47,8,14.0,15.0,5.0,True,True,0,False,loc,light,Florida Keys,166
47,8,15.0,16.0,2.0,True,True,0,False,cel,light,David Beckham,155
47,8,16.0,17.0,6.0,True,True,0,False,cel,light,Owen Wilson,156
47,8,17.0,18.0,11.0,True,True,0,False,cel,light,Bruce Willis,128
47,8,18.0,19.0,13.0,True,True,0,False,loc,light,Big Ben,200
47,8,19.0,20.0,10.0,True,True,0,False,loc,light,Indianapolis Speedway,184
47,8,20.0,21.0,4.0,True,True,0,False,loc,light,Mall of America,185
47,8,21.0,22.0,3.0,True,True,0,False,obj,light,towel,108
47,8,22.0,23.0,8.0,True,True,0,False,obj,light,shovel,76
47,8,23.0,24.0,12.0,True,True,0,False,obj,light,calculator,86
47,8,24.0,25.0,7.0,True,True,0,False,cel,light,Snoop Dogg,171
47,8,25.0,26.0,,True,False,0,False,cel,light,Johnny Depp,46
47,8,26.0,27.0,1.0,True,True,0,False,cel,light,Angelina Jolie,205
48,1,0.0,1.0,5.0,True,True,0,False,obj,heavy,globe,202
48,1,1.0,2.0,,True,False,0,False,obj,heavy,hammer,186
48,1,2.0,3.0,6.0,True,True,0,False,obj,heavy,highlighter,3
48,1,3.0,4.0,,True,False,0,False,cel,heavy,Ian McKellan,105
48,1,4.0,5.0,,True,False,0,False,cel,heavy,Tina Fey,143
48,1,5.0,6.0,,True,False,0,False,cel,heavy,Meryl Streep,14
48,1,6.0,7.0,9.0,True,True,0,False,loc,heavy,Vienna,226
48,1,7.0,8.0,,True,False,0,False,loc,heavy,Machu Picchu,75
48,1,8.0,9.0,,True,False,0,False,loc,heavy,Carnegie Hall,101
48,1,9.0,10.0,,True,False,0,False,cel,heavy,Jessica Simpson,123
48,1,10.0,11.0,,True,False,0,False,cel,heavy,Owen Wilson,156
48,1,11.0,12.0,,True,False,0,False,cel,heavy,Elton John,84
48,1,12.0,13.0,12.0,True,True,0,False,obj,heavy,tripod,118
48,1,13.0,14.0,,True,False,0,False,obj,heavy,blender,189
48,1,14.0,15.0,,True,False,0,False,obj,heavy,scarf,177
48,1,15.0,16.0,,True,False,0,False,loc,heavy,Yankee Stadium,218
48,1,16.0,17.0,,True,False,0,False,loc,heavy,Timbuktu,158
48,1,17.0,18.0,3.0,True,True,0,False,loc,heavy,Kyoto,22
48,1,18.0,19.0,,True,False,0,False,obj,heavy,trash can,190
48,1,19.0,20.0,7.0,True,True,0,False,obj,heavy,hanger,54
48,1,20.0,21.0,,True,False,0,False,obj,heavy,medal,164
48,1,21.0,22.0,1.0,True,True,0,False,cel,heavy,Gwyneth Paltrow,176
48,1,22.0,23.0,,True,False,0,False,cel,heavy,Cameron Diaz,59
48,1,23.0,24.0,2.0,True,True,0,False,cel,heavy,Andy Samberg,68
48,1,24.0,25.0,11.0,True,True,0,False,loc,heavy,Alcatraz,55
48,1,25.0,26.0,4.0,True,True,0,False,loc,heavy,Brooklyn Bridge,159
48,1,26.0,27.0,10.0,True,True,0,False,loc,heavy,Trevi Fountain,157
48,2,0.0,1.0,4.0,True,True,0,False,obj,light,backpack,201
48,2,1.0,2.0,5.0,True,True,0,False,obj,light,book,161
48,2,2.0,3.0,6.0,True,True,0,False,obj,light,towel,108
48,2,3.0,4.0,3.0,True,True,0,False,cel,light,Steven Spielberg,104
48,2,4.0,5.0,13.0,True,True,0,False,cel,light,Johnny Depp,46
48,2,5.0,6.0,,True,False,0,False,cel,light,Kate Winslet,82
48,2,6.0,7.0,15.0,True,True,0,False,loc,light,Hungarian Parliament,96
48,2,7.0,8.0,,True,False,0,False,loc,light,Florida Keys,166
48,2,8.0,9.0,,True,False,0,False,loc,light,Versailles,49
48,2,9.0,10.0,,True,False,0,False,cel,light,Hugh Jackman,170
48,2,10.0,11.0,8.0,True,True,0,False,cel,light,Kristen Stewart,2
48,2,11.0,12.0,,True,False,0,False,cel,light,Sofia Vergara,111
48,2,12.0,13.0,,True,False,0,False,loc,light,Big Ben,200
48,2,13.0,14.0,12.0,True,True,0,False,loc,light,Serengeti Plain,193
48,2,14.0,15.0,,True,False,0,False,loc,light,Universal Studios,51
48,2,15.0,16.0,,True,False,0,False,obj,light,vacuum cleaner,223
48,2,16.0,17.0,,True,False,0,False,obj,light,bed,78
48,2,17.0,18.0,,True,False,0,False,obj,light,helmet,141
48,2,18.0,19.0,11.0,True,True,0,False,loc,light,Mecca,17
48,2,19.0,20.0,,True,False,0,False,loc,light,Stonehenge,130
48,2,20.0,21.0,14.0,True,True,0,False,loc,light,Space Needle,94
