index,subject,input,recall,source
9,56,10,0.24,Semantic_CMR
10,56,11,0.2675,Semantic_CMR
11,56,12,0.28,Semantic_CMR
12,56,13,0.2525,Semantic_CMR
13,56,14,0.275,Semantic_CMR
14,56,15,0.2575,Semantic_CMR
15,56,16,0.2725,Semantic_CMR
16,56,17,0.275,Semantic_CMR
17,56,18,0.2875,Semantic_CMR
18,56,19,0.2875,Semantic_CMR
19,56,20,0.2725,Semantic_CMR
20,56,21,0.27,Semantic_CMR
21,56,22,0.295,Semantic_CMR
22,56,23,0.315,Semantic_CMR
23,56,24,0.2875,Semantic_CMR
24,56,25,0.3025,Semantic_CMR
25,56,26,0.295,Semantic_CMR
26,56,27,0.3075,Semantic_CMR
0,57,1,0.3825,Semantic_CMR
1,57,2,0.3925,Semantic_CMR
2,57,3,0.4,Semantic_CMR
3,57,4,0.3925,Semantic_CMR
4,57,5,0.4425,Semantic_CMR
5,57,6,0.3825,Semantic_CMR
6,57,7,0.3475,Semantic_CMR
7,57,8,0.315,Semantic_CMR
8,57,9,0.3575,Semantic_CMR
9,57,10,0.3875,Semantic_CMR
10,57,11,0.425,Semantic_CMR
11,57,12,0.4375,Semantic_CMR
12,57,13,0.395,Semantic_CMR
13,57,14,0.4525,Semantic_CMR
14,57,15,0.4375,Semantic_CMR
15,57,16,0.4025,Semantic_CMR
16,57,17,0.345,Semantic_CMR
17,57,18,0.3425,Semantic_CMR
18,57,19,0.47,Semantic_CMR
19,57,20,0.475,Semantic_CMR
20,57,21,0.455,Semantic_CMR
21,57,22,0.5025,Semantic_CMR
22,57,23,0.4675,Semantic_CMR
23,57,24,0.4875,Semantic_CMR
24,57,25,0.41,Semantic_CMR
25,57,26,0.4175,Semantic_CMR
26,57,27,0.3725,Semantic_CMR
0,58,1,0.3325,Semantic_CMR
1,58,2,0.31,Semantic_CMR
2,58,3,0.2725,Semantic_CMR
3,58,4,0.3025,Semantic_CMR
4,58,5,0.305,Semantic_CMR
5,58,6,0.2725,Semantic_CMR
6,58,7,0.2425,Semantic_CMR
7,58,8,0.275,Semantic_CMR
8,58,9,0.2625,Semantic_CMR
9,58,10,0.3025,Semantic_CMR
10,58,11,0.265,Semantic_CMR
11,58,12,0.2975,Semantic_CMR
12,58,13,0.26,Semantic_CMR
13,58,14,0.285,Semantic_CMR
14,58,15,0.29,Semantic_CMR
15,58,16,0.29,Semantic_CMR
16,58,17,0.2725,Semantic_CMR
17,58,18,0.2575,Semantic_CMR
18,58,19,0.2875,Semantic_CMR
19,58,20,0.2975,Semantic_CMR
20,58,21,0.3325,Semantic_CMR
21,58,22,0.245,Semantic_CMR
22,58,23,0.2675,Semantic_CMR
23,58,24,0.265,Semantic_CMR
24,58,25,0.3025,Semantic_CMR
25,58,26,0.2825,Semantic_CMR
26,58,27,0.29,Semantic_CMR
0,59,1,0.9925,Semantic_CMR
1,59,2,0.525,Semantic_CMR
2,59,3,0.525,Semantic_CMR
3,59,4,0.3725,Semantic_CMR
4,59,5,0.375,Semantic_CMR
5,59,6,0.3325,Semantic_CMR
6,59,7,0.3075,Semantic_CMR
7,59,8,0.315,Semantic_CMR
8,59,9,0.285,Semantic_CMR
9,59,10,0.345,Semantic_CMR
10,59,11,0.4,Semantic_CMR
11,59,12,0.335,Semantic_CMR
12,59,13,0.32,Semantic_CMR
13,59,14,0.3,Semantic_CMR
14,59,15,0.2975,Semantic_CMR
15,59,16,0.245,Semantic_CMR
16,59,17,0.2325,Semantic_CMR
17,59,18,0.2975,Semantic_CMR
18,59,19,0.3125,Semantic_CMR
19,59,20,0.3225,Semantic_CMR
20,59,21,0.2925,Semantic_CMR
21,59,22,0.3125,Semantic_CMR
22,59,23,0.275,Semantic_CMR
23,59,24,0.2625,Semantic_CMR
24,59,25,0.2675,Semantic_CMR
25,59,26,0.2575,Semantic_CMR
26,59,27,0.2775,Semantic_CMR
0,60,1,0.1125,Semantic_CMR
1,60,2,0.1425,Semantic_CMR
2,60,3,0.1775,Semantic_CMR
3,60,4,0.2025,Semantic_CMR
4,60,5,0.2075,Semantic_CMR
5,60,6,0.2275,Semantic_CMR
6,60,7,0.2775,Semantic_CMR
7,60,8,0.3175,Semantic_CMR
8,60,9,0.3225,Semantic_CMR
9,60,10,0.36,Semantic_CMR
10,60,11,0.4025,Semantic_CMR
11,60,12,0.385,Semantic_CMR
12,60,13,0.37,Semantic_CMR
13,60,14,0.375,Semantic_CMR
14,60,15,0.3875,Semantic_CMR
15,60,16,0.4175,Semantic_CMR
16,60,17,0.4175,Semantic_CMR
17,60,18,0.4,Semantic_CMR
18,60,19,0.4525,Semantic_CMR
19,60,20,0.415,Semantic_CMR
20,60,21,0.4325,Semantic_CMR
21,60,22,0.38,Semantic_CMR
22,60,23,0.385,Semantic_CMR
23,60,24,0.355,Semantic_CMR
24,60,25,0.3525,Semantic_CMR
25,60,26,0.3075,Semantic_CMR
26,60,27,0.29,Semantic_CMR
0,61,1,0.3975,Semantic_CMR
1,61,2,0.0675,Semantic_CMR
2,61,3,0.0925,Semantic_CMR
3,61,4,0.095,Semantic_CMR
4,61,5,0.1075,Semantic_CMR
5,61,6,0.1175,Semantic_CMR
6,61,7,0.1275,Semantic_CMR
7,61,8,0.1475,Semantic_CMR
8,61,9,0.185,Semantic_CMR
9,61,10,0.1975,Semantic_CMR
10,61,11,0.23,Semantic_CMR
11,61,12,0.2525,Semantic_CMR
12,61,13,0.305,Semantic_CMR
13,61,14,0.33,Semantic_CMR
14,61,15,0.425,Semantic_CMR
15,61,16,0.4175,Semantic_CMR
16,61,17,0.465,Semantic_CMR
17,61,18,0.4875,Semantic_CMR
18,61,19,0.4575,Semantic_CMR
19,61,20,0.525,Semantic_CMR
20,61,21,0.515,Semantic_CMR
21,61,22,0.5775,Semantic_CMR
22,61,23,0.6175,Semantic_CMR
23,61,24,0.5775,Semantic_CMR
24,61,25,0.5875,Semantic_CMR
25,61,26,0.5775,Semantic_CMR
26,61,27,0.57,Semantic_CMR
0,62,1,0.2275,Semantic_CMR
1,62,2,0.22,Semantic_CMR
2,62,3,0.2025,Semantic_CMR
3,62,4,0.2225,Semantic_CMR
4,62,5,0.2475,Semantic_CMR
5,62,6,0.28,Semantic_CMR
6,62,7,0.2725,Semantic_CMR
7,62,8,0.28,Semantic_CMR
8,62,9,0.2325,Semantic_CMR
9,62,10,0.285,Semantic_CMR
10,62,11,0.295,Semantic_CMR
11,62,12,0.28,Semantic_CMR
12,62,13,0.28,Semantic_CMR
13,62,14,0.32,Semantic_CMR
14,62,15,0.2925,Semantic_CMR
15,62,16,0.335,Semantic_CMR
16,62,17,0.3075,Semantic_CMR
17,62,18,0.3525,Semantic_CMR
18,62,19,0.3625,Semantic_CMR
19,62,20,0.3775,Semantic_CMR
20,62,21,0.3675,Semantic_CMR
21,62,22,0.34,Semantic_CMR
22,62,23,0.3875,Semantic_CMR
23,62,24,0.3775,Semantic_CMR
24,62,25,0.365,Semantic_CMR
25,62,26,0.3775,Semantic_CMR
26,62,27,0.365,Semantic_CMR
0,64,1,0.6525,Semantic_CMR
1,64,2,0.3575,Semantic_CMR
2,64,3,0.345,Semantic_CMR
3,64,4,0.3325,Semantic_CMR
4,64,5,0.345,Semantic_CMR
5,64,6,0.2875,Semantic_CMR
6,64,7,0.33,Semantic_CMR
7,64,8,0.325,Semantic_CMR
8,64,9,0.29,Semantic_CMR
9,64,10,0.315,Semantic_CMR
10,64,11,0.3325,Semantic_CMR
11,64,12,0.2875,Semantic_CMR
12,64,13,0.3025,Semantic_CMR
13,64,14,0.2975,Semantic_CMR
14,64,15,0.3075,Semantic_CMR
15,64,16,0.3275,Semantic_CMR
16,64,17,0.3475,Semantic_CMR
17,64,18,0.3525,Semantic_CMR
18,64,19,0.3525,Semantic_CMR
19,64,20,0.29,Semantic_CMR
20,64,21,0.32,Semantic_CMR
21,64,22,0.3125,Semantic_CMR
22,64,23,0.3225,Semantic_CMR
23,64,24,0.335,Semantic_CMR
24,64,25,0.3625,Semantic_CMR
25,64,26,0.3625,Semantic_CMR
26,64,27,0.3575,Semantic_CMR
0,65,1,0.6825,Semantic_CMR
1,65,2,0.385,Semantic_CMR
2,65,3,0.4225,Semantic_CMR
3,65,4,0.2925,Semantic_CMR
4,65,5,0.3175,Semantic_CMR
5,65,6,0.3575,Semantic_CMR
6,65,7,0.315,Semantic_CMR
7,65,8,0.335,Semantic_CMR
8,65,9,0.37,Semantic_CMR
9,65,10,0.41,Semantic_CMR
10,65,11,0.41,Semantic_CMR
11,65,12,0.41,Semantic_CMR
12,65,13,0.4025,Semantic_CMR
13,65,14,0.455,Semantic_CMR
14,65,15,0.3925,Semantic_CMR
15,65,16,0.385,Semantic_CMR
16,65,17,0.3825,Semantic_CMR
17,65,18,0.3775,Semantic_CMR
18,65,19,0.4675,Semantic_CMR
19,65,20,0.455,Semantic_CMR
20,65,21,0.4925,Semantic_CMR
21,65,22,0.4275,Semantic_CMR
22,65,23,0.4575,Semantic_CMR
23,65,24,0.4875,Semantic_CMR
24,65,25,0.42,Semantic_CMR
25,65,26,0.4725,Semantic_CMR
26,65,27,0.47,Semantic_CMR
0,66,1,0.3475,Semantic_CMR
1,66,2,0.29,Semantic_CMR
2,66,3,0.3025,Semantic_CMR
3,66,4,0.235,Semantic_CMR
4,66,5,0.2625,Semantic_CMR
5,66,6,0.2275,Semantic_CMR
6,66,7,0.2175,Semantic_CMR
7,66,8,0.26,Semantic_CMR
8,66,9,0.2175,Semantic_CMR
9,66,10,0.3675,Semantic_CMR
10,66,11,0.365,Semantic_CMR
11,66,12,0.35,Semantic_CMR
12,66,13,0.265,Semantic_CMR
13,66,14,0.2875,Semantic_CMR
14,66,15,0.3,Semantic_CMR
15,66,16,0.26,Semantic_CMR
16,66,17,0.23,Semantic_CMR
17,66,18,0.315,Semantic_CMR
18,66,19,0.4075,Semantic_CMR
19,66,20,0.41,Semantic_CMR
20,66,21,0.4275,Semantic_CMR
21,66,22,0.305,Semantic_CMR
22,66,23,0.3125,Semantic_CMR
23,66,24,0.325,Semantic_CMR
24,66,25,0.3875,Semantic_CMR
25,66,26,0.375,Semantic_CMR
26,66,27,0.43,Semantic_CMR
0,67,1,0.115,Semantic_CMR
1,67,2,0.0225,Semantic_CMR
2,67,3,0.0225,Semantic_CMR
3,67,4,0.03,Semantic_CMR
4,67,5,0.05,Semantic_CMR
5,67,6,0.04,Semantic_CMR
6,67,7,0.045,Semantic_CMR
7,67,8,0.0925,Semantic_CMR
8,67,9,0.095,Semantic_CMR
9,67,10,0.095,Semantic_CMR
10,67,11,0.1475,Semantic_CMR
11,67,12,0.1625,Semantic_CMR
12,67,13,0.1725,Semantic_CMR
13,67,14,0.225,Semantic_CMR
14,67,15,0.26,Semantic_CMR
15,67,16,0.32,Semantic_CMR
16,67,17,0.32,Semantic_CMR
17,67,18,0.355,Semantic_CMR
18,67,19,0.4025,Semantic_CMR
19,67,20,0.475,Semantic_CMR
20,67,21,0.5425,Semantic_CMR
21,67,22,0.6075,Semantic_CMR
22,67,23,0.625,Semantic_CMR
23,67,24,0.665,Semantic_CMR
24,67,25,0.705,Semantic_CMR
25,67,26,0.695,Semantic_CMR
26,67,27,0.795,Semantic_CMR
0,68,1,0.2575,Semantic_CMR
1,68,2,0.1725,Semantic_CMR
2,68,3,0.1525,Semantic_CMR
3,68,4,0.1525,Semantic_CMR
4,68,5,0.17,Semantic_CMR
5,68,6,0.1725,Semantic_CMR
6,68,7,0.1325,Semantic_CMR
7,68,8,0.1375,Semantic_CMR
8,68,9,0.1825,Semantic_CMR
9,68,10,0.1825,Semantic_CMR
10,68,11,0.1325,Semantic_CMR
11,68,12,0.13,Semantic_CMR
12,68,13,0.1375,Semantic_CMR
13,68,14,0.175,Semantic_CMR
14,68,15,0.1625,Semantic_CMR
15,68,16,0.1825,Semantic_CMR
16,68,17,0.1525,Semantic_CMR
17,68,18,0.1575,Semantic_CMR
18,68,19,0.185,Semantic_CMR
19,68,20,0.1825,Semantic_CMR
20,68,21,0.1625,Semantic_CMR
21,68,22,0.18,Semantic_CMR
22,68,23,0.1525,Semantic_CMR
23,68,24,0.165,Semantic_CMR
24,68,25,0.1575,Semantic_CMR
25,68,26,0.1575,Semantic_CMR
26,68,27,0.1825,Semantic_CMR
0,69,1,0.3225,Semantic_CMR
1,69,2,0.2575,Semantic_CMR
2,69,3,0.2175,Semantic_CMR
3,69,4,0.2175,Semantic_CMR
4,69,5,0.1825,Semantic_CMR
5,69,6,0.19,Semantic_CMR
6,69,7,0.225,Semantic_CMR
7,69,8,0.2075,Semantic_CMR
8,69,9,0.1975,Semantic_CMR
9,69,10,0.2375,Semantic_CMR
10,69,11,0.2325,Semantic_CMR
11,69,12,0.25,Semantic_CMR
12,69,13,0.23,Semantic_CMR
13,69,14,0.225,Semantic_CMR
14,69,15,0.2125,Semantic_CMR
15,69,16,0.2175,Semantic_CMR
16,69,17,0.2425,Semantic_CMR
17,69,18,0.22,Semantic_CMR
18,69,19,0.1975,Semantic_CMR
19,69,20,0.2175,Semantic_CMR
20,69,21,0.18,Semantic_CMR
21,69,22,0.22,Semantic_CMR
22,69,23,0.26,Semantic_CMR
23,69,24,0.2375,Semantic_CMR
24,69,25,0.2075,Semantic_CMR
25,69,26,0.205,Semantic_CMR
26,69,27,0.21,Semantic_CMR
0,70,1,0.5275,Semantic_CMR
1,70,2,0.535,Semantic_CMR
2,70,3,0.465,Semantic_CMR
3,70,4,0.4875,Semantic_CMR
4,70,5,0.4925,Semantic_CMR
5,70,6,0.5125,Semantic_CMR
6,70,7,0.51,Semantic_CMR
7,70,8,0.505,Semantic_CMR
8,70,9,0.5175,Semantic_CMR
9,70,10,0.455,Semantic_CMR
10,70,11,0.49,Semantic_CMR
11,70,12,0.5,Semantic_CMR
12,70,13,0.5075,Semantic_CMR
13,70,14,0.44,Semantic_CMR
14,70,15,0.495,Semantic_CMR
15,70,16,0.4475,Semantic_CMR
16,70,17,0.5,Semantic_CMR
17,70,18,0.48,Semantic_CMR
18,70,19,0.46,Semantic_CMR
19,70,20,0.4925,Semantic_CMR
20,70,21,0.495,Semantic_CMR
21,70,22,0.475,Semantic_CMR
22,70,23,0.515,Semantic_CMR
23,70,24,0.5025,Semantic_CMR
24,70,25,0.485,Semantic_CMR
25,70,26,0.5225,Semantic_CMR
26,70,27,0.505,Semantic_CMR
0,71,1,0.4325,Semantic_CMR
1,71,2,0.375,Semantic_CMR
2,71,3,0.36,Semantic_CMR
3,71,4,0.2625,Semantic_CMR
4,71,5,0.2825,Semantic_CMR
5,71,6,0.295,Semantic_CMR
6,71,7,0.33,Semantic_CMR
7,71,8,0.2925,Semantic_CMR
8,71,9,0.31,Semantic_CMR
9,71,10,0.2875,Semantic_CMR
10,71,11,0.305,Semantic_CMR
11,71,12,0.38,Semantic_CMR
12,71,13,0.325,Semantic_CMR
13,71,14,0.2975,Semantic_CMR
14,71,15,0.315,Semantic_CMR
15,71,16,0.36,Semantic_CMR
16,71,17,0.375,Semantic_CMR
17,71,18,0.32,Semantic_CMR
18,71,19,0.3175,Semantic_CMR
19,71,20,0.305,Semantic_CMR
20,71,21,0.3375,Semantic_CMR
21,71,22,0.315,Semantic_CMR
22,71,23,0.2725,Semantic_CMR
23,71,24,0.28,Semantic_CMR
24,71,25,0.44,Semantic_CMR
25,71,26,0.4225,Semantic_CMR
26,71,27,0.4575,Semantic_CMR
0,72,1,0.685,Semantic_CMR
1,72,2,0.535,Semantic_CMR
2,72,3,0.5325,Semantic_CMR
3,72,4,0.47,Semantic_CMR
4,72,5,0.47,Semantic_CMR
5,72,6,0.4525,Semantic_CMR
6,72,7,0.4525,Semantic_CMR
7,72,8,0.4525,Semantic_CMR
8,72,9,0.46,Semantic_CMR
9,72,10,0.4375,Semantic_CMR
10,72,11,0.4875,Semantic_CMR
11,72,12,0.505,Semantic_CMR
12,72,13,0.45,Semantic_CMR
13,72,14,0.435,Semantic_CMR
14,72,15,0.4575,Semantic_CMR
15,72,16,0.505,Semantic_CMR
16,72,17,0.49,Semantic_CMR
17,72,18,0.46,Semantic_CMR
18,72,19,0.475,Semantic_CMR
19,72,20,0.4775,Semantic_CMR
20,72,21,0.46,Semantic_CMR
21,72,22,0.4675,Semantic_CMR
22,72,23,0.4875,Semantic_CMR
23,72,24,0.4725,Semantic_CMR
24,72,25,0.465,Semantic_CMR
25,72,26,0.5025,Semantic_CMR
26,72,27,0.5175,Semantic_CMR
0,73,1,0.4,Semantic_CMR
1,73,2,0.3175,Semantic_CMR
2,73,3,0.3,Semantic_CMR
3,73,4,0.2525,Semantic_CMR
4,73,5,0.255,Semantic_CMR
5,73,6,0.2275,Semantic_CMR
6,73,7,0.235,Semantic_CMR
7,73,8,0.24,Semantic_CMR
8,73,9,0.2325,Semantic_CMR
9,73,10,0.24,Semantic_CMR
10,73,11,0.2625,Semantic_CMR
11,73,12,0.2775,Semantic_CMR
12,73,13,0.2825,Semantic_CMR
13,73,14,0.305,Semantic_CMR
14,73,15,0.2725,Semantic_CMR
15,73,16,0.2675,Semantic_CMR
16,73,17,0.2575,Semantic_CMR
17,73,18,0.2775,Semantic_CMR
18,73,19,0.25,Semantic_CMR
19,73,20,0.2525,Semantic_CMR
20,73,21,0.2425,Semantic_CMR
21,73,22,0.2575,Semantic_CMR
22,73,23,0.2875,Semantic_CMR
23,73,24,0.2725,Semantic_CMR
24,73,25,0.2575,Semantic_CMR
25,73,26,0.29,Semantic_CMR
26,73,27,0.2625,Semantic_CMR
0,74,1,0.365,Semantic_CMR
1,74,2,0.265,Semantic_CMR
2,74,3,0.28,Semantic_CMR
3,74,4,0.2975,Semantic_CMR
4,74,5,0.2475,Semantic_CMR
5,74,6,0.2575,Semantic_CMR
6,74,7,0.2625,Semantic_CMR
7,74,8,0.2975,Semantic_CMR
8,74,9,0.3075,Semantic_CMR
9,74,10,0.3,Semantic_CMR
10,74,11,0.265,Semantic_CMR
11,74,12,0.31,Semantic_CMR
12,74,13,0.285,Semantic_CMR
13,74,14,0.29,Semantic_CMR
14,74,15,0.28,Semantic_CMR
15,74,16,0.3325,Semantic_CMR
16,74,17,0.325,Semantic_CMR
17,74,18,0.3525,Semantic_CMR
18,74,19,0.265,Semantic_CMR
19,74,20,0.295,Semantic_CMR
20,74,21,0.3325,Semantic_CMR
21,74,22,0.33,Semantic_CMR
22,74,23,0.3225,Semantic_CMR
23,74,24,0.3075,Semantic_CMR
24,74,25,0.295,Semantic_CMR
25,74,26,0.365,Semantic_CMR
26,74,27,0.3075,Semantic_CMR
0,75,1,0.555,Semantic_CMR
1,75,2,0.4575,Semantic_CMR
2,75,3,0.4725,Semantic_CMR
3,75,4,0.3875,Semantic_CMR
4,75,5,0.3825,Semantic_CMR
5,75,6,0.3375,Semantic_CMR
6,75,7,0.355,Semantic_CMR
7,75,8,0.355,Semantic_CMR
8,75,9,0.3725,Semantic_CMR
9,75,10,0.4125,Semantic_CMR
10,75,11,0.445,Semantic_CMR
11,75,12,0.4425,Semantic_CMR
12,75,13,0.41,Semantic_CMR
13,75,14,0.385,Semantic_CMR
14,75,15,0.4175,Semantic_CMR
15,75,16,0.34,Semantic_CMR
16,75,17,0.325,Semantic_CMR
17,75,18,0.31,Semantic_CMR
18,75,19,0.43,Semantic_CMR
19,75,20,0.43,Semantic_CMR
20,75,21,0.465,Semantic_CMR
21,75,22,0.405,Semantic_CMR
22,75,23,0.4125,Semantic_CMR
23,75,24,0.46,Semantic_CMR
24,75,25,0.37,Semantic_CMR
25,75,26,0.405,Semantic_CMR
26,75,27,0.355,Semantic_CMR
0,76,1,0.5225,Semantic_CMR
1,76,2,0.1925,Semantic_CMR
2,76,3,0.1775,Semantic_CMR
3,76,4,0.16,Semantic_CMR
4,76,5,0.1575,Semantic_CMR
5,76,6,0.155,Semantic_CMR
6,76,7,0.1275,Semantic_CMR
7,76,8,0.145,Semantic_CMR
8,76,9,0.15,Semantic_CMR
9,76,10,0.185,Semantic_CMR
10,76,11,0.1875,Semantic_CMR
11,76,12,0.1875,Semantic_CMR
12,76,13,0.2025,Semantic_CMR
13,76,14,0.2075,Semantic_CMR
14,76,15,0.1925,Semantic_CMR
15,76,16,0.23,Semantic_CMR
16,76,17,0.2425,Semantic_CMR
17,76,18,0.2525,Semantic_CMR
18,76,19,0.2425,Semantic_CMR
19,76,20,0.2425,Semantic_CMR
20,76,21,0.2925,Semantic_CMR
21,76,22,0.31,Semantic_CMR
22,76,23,0.295,Semantic_CMR
23,76,24,0.3425,Semantic_CMR
24,76,25,0.4225,Semantic_CMR
25,76,26,0.445,Semantic_CMR
26,76,27,0.5075,Semantic_CMR
0,77,1,0.8175,Semantic_CMR
1,77,2,0.5675,Semantic_CMR
2,77,3,0.5825,Semantic_CMR
3,77,4,0.5,Semantic_CMR
4,77,5,0.5425,Semantic_CMR
5,77,6,0.535,Semantic_CMR
6,77,7,0.49,Semantic_CMR
7,77,8,0.54,Semantic_CMR
8,77,9,0.5825,Semantic_CMR
9,77,10,0.545,Semantic_CMR
10,77,11,0.525,Semantic_CMR
11,77,12,0.575,Semantic_CMR
12,77,13,0.48,Semantic_CMR
13,77,14,0.49,Semantic_CMR
14,77,15,0.545,Semantic_CMR
15,77,16,0.495,Semantic_CMR
16,77,17,0.54,Semantic_CMR
17,77,18,0.5375,Semantic_CMR
18,77,19,0.5075,Semantic_CMR
19,77,20,0.4825,Semantic_CMR
20,77,21,0.525,Semantic_CMR
21,77,22,0.5275,Semantic_CMR
22,77,23,0.485,Semantic_CMR
23,77,24,0.4975,Semantic_CMR
24,77,25,0.5625,Semantic_CMR
25,77,26,0.575,Semantic_CMR
26,77,27,0.6875,Semantic_CMR
0,78,1,0.595,Semantic_CMR
1,78,2,0.42,Semantic_CMR
2,78,3,0.365,Semantic_CMR
3,78,4,0.405,Semantic_CMR
4,78,5,0.4325,Semantic_CMR
5,78,6,0.43,Semantic_CMR
6,78,7,0.42,Semantic_CMR
7,78,8,0.4425,Semantic_CMR
8,78,9,0.4475,Semantic_CMR
9,78,10,0.4625,Semantic_CMR
10,78,11,0.42,Semantic_CMR
11,78,12,0.42,Semantic_CMR
12,78,13,0.445,Semantic_CMR
13,78,14,0.445,Semantic_CMR
14,78,15,0.3975,Semantic_CMR
15,78,16,0.4075,Semantic_CMR
16,78,17,0.42,Semantic_CMR
17,78,18,0.42,Semantic_CMR
18,78,19,0.445,Semantic_CMR
19,78,20,0.41,Semantic_CMR
20,78,21,0.445,Semantic_CMR
21,78,22,0.4275,Semantic_CMR
22,78,23,0.415,Semantic_CMR
23,78,24,0.465,Semantic_CMR
24,78,25,0.46,Semantic_CMR
25,78,26,0.4425,Semantic_CMR
26,78,27,0.465,Semantic_CMR
0,79,1,0.505,Semantic_CMR
1,79,2,0.4775,Semantic_CMR
2,79,3,0.4975,Semantic_CMR
3,79,4,0.445,Semantic_CMR
4,79,5,0.4725,Semantic_CMR
5,79,6,0.48,Semantic_CMR
6,79,7,0.505,Semantic_CMR
7,79,8,0.5125,Semantic_CMR
8,79,9,0.4575,Semantic_CMR
9,79,10,0.4725,Semantic_CMR
10,79,11,0.44,Semantic_CMR
11,79,12,0.4675,Semantic_CMR
12,79,13,0.495,Semantic_CMR
13,79,14,0.5025,Semantic_CMR
14,79,15,0.44,Semantic_CMR
15,79,16,0.5175,Semantic_CMR
16,79,17,0.4625,Semantic_CMR
17,79,18,0.49,Semantic_CMR
18,79,19,0.46,Semantic_CMR
19,79,20,0.4625,Semantic_CMR
20,79,21,0.465,Semantic_CMR
21,79,22,0.4925,Semantic_CMR
22,79,23,0.505,Semantic_CMR
23,79,24,0.4925,Semantic_CMR
24,79,25,0.475,Semantic_CMR
25,79,26,0.4875,Semantic_CMR
26,79,27,0.4725,Semantic_CMR
0,81,1,0.68,Semantic_CMR
1,81,2,0.5475,Semantic_CMR
2,81,3,0.52,Semantic_CMR
3,81,4,0.515,Semantic_CMR
4,81,5,0.4975,Semantic_CMR
5,81,6,0.5325,Semantic_CMR
6,81,7,0.515,Semantic_CMR
7,81,8,0.5025,Semantic_CMR
8,81,9,0.485,Semantic_CMR
9,81,10,0.5525,Semantic_CMR
10,81,11,0.57,Semantic_CMR
11,81,12,0.57,Semantic_CMR
12,81,13,0.5175,Semantic_CMR
13,81,14,0.5575,Semantic_CMR
14,81,15,0.4925,Semantic_CMR
15,81,16,0.5125,Semantic_CMR
16,81,17,0.4825,Semantic_CMR
17,81,18,0.4725,Semantic_CMR
18,81,19,0.5025,Semantic_CMR
19,81,20,0.5225,Semantic_CMR
20,81,21,0.5275,Semantic_CMR
21,81,22,0.4425,Semantic_CMR
22,81,23,0.505,Semantic_CMR
23,81,24,0.5,Semantic_CMR
24,81,25,0.53,Semantic_CMR
25,81,26,0.5475,Semantic_CMR
26,81,27,0.585,Semantic_CMR
0,82,1,0.54,Semantic_CMR
1,82,2,0.445,Semantic_CMR
2,82,3,0.445,Semantic_CMR
3,82,4,0.3825,Semantic_CMR
4,82,5,0.3775,Semantic_CMR
5,82,6,0.37,Semantic_CMR
6,82,7,0.38,Semantic_CMR
7,82,8,0.405,Semantic_CMR
8,82,9,0.355,Semantic_CMR
9,82,10,0.3775,Semantic_CMR
10,82,11,0.3925,Semantic_CMR
11,82,12,0.3975,Semantic_CMR
12,82,13,0.4,Semantic_CMR
13,82,14,0.39,Semantic_CMR
14,82,15,0.435,Semantic_CMR
15,82,16,0.33,Semantic_CMR
16,82,17,0.3725,Semantic_CMR
17,82,18,0.3725,Semantic_CMR
18,82,19,0.365,Semantic_CMR
19,82,20,0.3875,Semantic_CMR
20,82,21,0.395,Semantic_CMR
21,82,22,0.365,Semantic_CMR
22,82,23,0.3675,Semantic_CMR
23,82,24,0.3725,Semantic_CMR
24,82,25,0.435,Semantic_CMR
25,82,26,0.455,Semantic_CMR
26,82,27,0.385,Semantic_CMR
0,83,1,0.27,Semantic_CMR
1,83,2,0.22,Semantic_CMR
2,83,3,0.22,Semantic_CMR
3,83,4,0.2675,Semantic_CMR
4,83,5,0.305,Semantic_CMR
5,83,6,0.3,Semantic_CMR
6,83,7,0.2875,Semantic_CMR
7,83,8,0.32,Semantic_CMR
8,83,9,0.28,Semantic_CMR
9,83,10,0.3325,Semantic_CMR
10,83,11,0.3175,Semantic_CMR
11,83,12,0.355,Semantic_CMR
12,83,13,0.4375,Semantic_CMR
13,83,14,0.3725,Semantic_CMR
14,83,15,0.4325,Semantic_CMR
15,83,16,0.47,Semantic_CMR
16,83,17,0.525,Semantic_CMR
17,83,18,0.5925,Semantic_CMR
18,83,19,0.555,Semantic_CMR
19,83,20,0.575,Semantic_CMR
20,83,21,0.6475,Semantic_CMR
21,83,22,0.65,Semantic_CMR
22,83,23,0.6925,Semantic_CMR
23,83,24,0.73,Semantic_CMR
24,83,25,0.75,Semantic_CMR
25,83,26,0.7775,Semantic_CMR
26,83,27,0.82,Semantic_CMR
0,84,1,0.1975,Semantic_CMR
1,84,2,0.1175,Semantic_CMR
2,84,3,0.165,Semantic_CMR
3,84,4,0.3625,Semantic_CMR
4,84,5,0.3975,Semantic_CMR
5,84,6,0.39,Semantic_CMR
6,84,7,0.2,Semantic_CMR
7,84,8,0.205,Semantic_CMR
8,84,9,0.265,Semantic_CMR
9,84,10,0.265,Semantic_CMR
10,84,11,0.2975,Semantic_CMR
11,84,12,0.295,Semantic_CMR
12,84,13,0.3025,Semantic_CMR
13,84,14,0.3275,Semantic_CMR
14,84,15,0.3075,Semantic_CMR
15,84,16,0.19,Semantic_CMR
16,84,17,0.22,Semantic_CMR
17,84,18,0.24,Semantic_CMR
18,84,19,0.1775,Semantic_CMR
19,84,20,0.22,Semantic_CMR
20,84,21,0.19,Semantic_CMR
21,84,22,0.3575,Semantic_CMR
22,84,23,0.375,Semantic_CMR
