subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,sampling_rule,mfc_familiarity_scale,mcf_familiarity_scale,drift_familiarity_scale,context_sensitivity,feature_sensitivity
63,84,1806.5682355801607,PrototypeCMR,0.8634424389828436,0.26769936345243345,0.8874303164791805,0.9999999999999998,0.5062219247383724,0.9999999999999998,0.6829307066735103,61.6122089225906,0.01577690829718005,0.28927653385301305,9.116361931320508,0.6923120062414179,0,0,0,0,,
64,84,1587.0973762964845,PrototypeCMR,0.6154691415947051,2.220446049250313e-16,0.9999999999999998,0.18115804589816253,0.2360026358236411,0.4006240380671954,2.303699917422772,0.6277643800198263,0.0016324953008071085,0.3461610972959307,5.468093778744364,0.7442091609752298,0,0,0,0,,
65,84,1444.0408910854917,PrototypeCMR,0.9181616992616745,0.09258524195737661,0.7281559955068976,0.4702137633334094,0.9999999999999998,0.5998568872283437,0.7703534223980623,93.46129666159032,0.006824305185266307,0.4484373546074791,5.884968645859039,0.01937216286889021,0,0,0,0,,
66,84,1922.9158707502056,PrototypeCMR,0.8103527407647659,0.06820129318161351,0.9453231958156306,0.7435394696774608,0.12029504381306792,0.9999999999999998,1.0725059385426,55.939135570732404,0.0031123021037943745,0.3761597262862013,8.816623170507029,0.9728543130666433,0,0,0,0,,
67,84,1722.7227371120982,PrototypeCMR,0.8520173319065601,0.07448260102220151,0.9105163251826636,0.17328224252184726,0.6220781763881216,0.5125358480646071,1.9919480755199206,26.82397202027984,0.00357121081612551,0.3756566386383717,3.164846126807507,0.08410271228003129,0,0,0,0,,
69,84,1778.722022927711,PrototypeCMR,0.9063350253519765,2.220446049250313e-16,0.8803771096513952,0.14168660754360118,0.9999999999999998,0.2879708539830973,7.265702550401769,85.67273543127703,0.007238716696140369,0.3735071777250537,1.8520089151919321,3.581436169495983e-11,0,0,0,0,,
70,84,1636.9418859599962,PrototypeCMR,0.9419108144880008,2.220446049250313e-16,0.9259727406320918,0.17702652446897205,0.9999999999999998,0.41458727515580346,1.7140140764874507,14.267927638750297,0.010407739536250566,0.3396498500039612,2.5278619707299956,2.220446049250313e-16,0,0,0,0,,
73,84,2076.2090573971454,PrototypeCMR,0.8946651231510773,0.20546472359486445,0.8494495728765361,0.19853955105980048,0.9999999999999998,0.2692006569976647,2.7074466681067997,66.22437212020293,0.0033437714165948217,0.37488106829775775,2.2999884974814226,1.642601699316546e-09,0,0,0,0,,
74,84,2021.5410246023632,PrototypeCMR,0.8107095406617928,0.0033174704789867854,0.9154923731070399,0.0465159586991099,2.220446049250313e-16,0.2684230994563357,4.354458427561613,79.92475609420485,0.0004395736332713626,0.4753032281809118,1.645579169498102,0.9853125673633039,0,0,0,0,,
75,84,1414.0014783453855,PrototypeCMR,0.8629671910383875,2.220446049250313e-16,0.7486413081675748,0.30847727564856287,0.9999999999999998,0.34175329116194997,3.7580810709445744,84.76912116334152,0.01085166514622517,0.4062002949677122,3.976352132168652,2.220446049250313e-16,0,0,0,0,,
76,84,1849.078088191014,PrototypeCMR,0.8175827539961134,0.05260099322389376,0.9029044362421877,0.29513592582817144,2.220446049250313e-16,0.6313508061900275,1.155789870594193,58.522223193848475,0.0023487637224748016,0.33052679988364725,5.153913005411204,0.9936791944128761,0,0,0,0,,
77,84,1883.8006061061744,PrototypeCMR,0.7920705461875006,0.17355093031789115,0.816858136021513,0.7481366726682357,0.9999999999999998,0.30627802842528984,3.3569545217263186,0.9876372124252824,0.008126453615690732,0.33637559335660605,6.087537675397853,0.028637572475251664,0,0,0,0,,
79,84,1753.6895879277995,PrototypeCMR,0.9040806584970461,0.0862206569240711,0.8383227911005374,0.29011147184483793,0.9999999999999998,0.42468323200670843,2.6452012708201464,67.78856391661287,0.002850650483352224,0.363270567455425,5.00545186728587,0.11050710716749812,0,0,0,0,,
81,84,1724.173073882064,PrototypeCMR,0.9386121077746901,0.0004264009189356576,0.9009786034996415,0.14916911566244398,0.9999999999999998,0.23244864821139588,5.45197500801731,47.12192814018309,0.008715415461603671,0.34400126298571776,2.2064360702152044,2.220446049250313e-16,0,0,0,0,,
