subject,trial_count,likelihood,model,encoding_drift_rate,start_drift_rate,recall_drift_rate,shared_support,item_support,learning_rate,primacy_scale,primacy_decay,stop_probability_scale,stop_probability_growth,choice_sensitivity,delay_drift_rate,sampling_rule,mfc_familiarity_scale,mcf_familiarity_scale,drift_familiarity_scale,context_sensitivity,feature_sensitivity
104,28,665.5557981836845,PrototypeCMR,0.7809488083297905,0.24414583514103516,0.8871219944692204,0.5901025615212969,0.20921859760560638,0.8050276366401454,1.417619162208161,0.9477089061559185,2.9718281566357255e-05,0.6825765378186325,7.894180250316986,0.1939854263527656,0,0,0,0,,
105,28,596.3035524313549,PrototypeCMR,0.7765535890661778,0.15591076051368025,0.932604169567042,0.2830378684706285,2.220446049250313e-16,0.9615964838457939,0.4481807197941088,31.838386783430867,0.002753406858383977,0.35124877993502196,5.3863718353137955,0.028096999889762303,0,0,0,0,,
106,28,745.4067056208971,PrototypeCMR,0.840793580807832,0.07563735726938317,0.8683443833522162,0.501450014623017,0.8690886082520595,0.48565541225980574,1.8817131550049038,81.5009352005994,5.805884274237446e-06,0.7723874094949331,5.187224537801866,0.22429066463673536,0,0,0,0,,
107,28,593.7741426544061,PrototypeCMR,0.9685786894473776,2.220446049250313e-16,0.8435841201804735,0.3672964663377695,0.9999999999999998,0.36431487454894596,3.268844081596577,0.9980185434933708,0.005491427278389538,0.35290160461495235,5.142064340485293,4.991041280700805e-11,0,0,0,0,,
108,28,635.2558966770755,PrototypeCMR,0.8133424394816108,0.0393976706498849,0.8536403983884031,0.20031728299376883,0.9999999999999998,0.25105536682573026,10.442283318201186,45.57391718436995,0.00755490979506191,0.3126952924121567,2.460362264193751,0.8245003327955396,0,0,0,0,,
110,28,712.6528028064747,PrototypeCMR,0.7875167140262826,0.11242694022770108,0.8671876657321177,0.4334273868449699,0.19045904419453483,0.5525543549861329,2.344773996612258,0.8374599110810513,5.427115293997274e-05,0.6236883143265305,5.398333713882623,0.5651233611530397,0,0,0,0,,
111,28,693.001552151734,PrototypeCMR,0.8324060231798217,0.07499637125570098,0.7589776445683954,0.49741422245019623,2.220446049250313e-16,0.3224539192574353,2.2813347296196134,20.74346427188429,0.00028222184118808244,0.5897436098807564,6.655027109636306,0.9139119427472722,0,0,0,0,,
112,28,628.7776091007523,PrototypeCMR,0.6897332159800827,0.07248268247775574,0.8401426669493965,0.155766769016997,0.8136063080998848,0.17504445972065258,4.67156723104291,0.9607852824413471,0.03750239396604598,0.12682580895550918,2.935273260808641,0.5369087556890214,0,0,0,0,,
113,28,526.561909680503,PrototypeCMR,0.8767645339222111,2.220446049250313e-16,0.8343662492671475,0.4233043922178354,0.9999999999999998,0.5005400418887938,3.3835223877594833,79.70568241294141,0.016817632177149013,0.2780942962657938,4.595963509436897,4.793652666063628e-06,0,0,0,0,,
114,28,576.1739207329186,PrototypeCMR,0.8622954919386177,0.12378516743119548,0.9439838677236468,0.13537637110297038,0.7125660178534551,0.27329443709910944,2.067778459711348,23.042507771697274,0.013237739468075991,0.29525091122668573,2.1145306635532632,0.9263829012253996,0,0,0,0,,
115,28,612.8622974587131,PrototypeCMR,0.9404618399122701,2.220446049250313e-16,0.9214297014480749,0.08485942964919861,0.9999999999999998,0.45444211324585576,4.116489304492965,35.17636700832682,0.001605908971849231,0.4368979364022953,1.9128528506227915,4.574693200066945e-08,0,0,0,0,,
117,28,621.1790775525515,PrototypeCMR,0.513692961625849,2.220446049250313e-16,0.9390410824022168,0.2750178475583813,0.48181162803887184,0.38445336433283295,0.8747664150166423,54.10374121463817,0.0017351428029841042,0.4335817672297343,6.394407288362245,0.9999999999994038,0,0,0,0,,
118,28,400.9849603060785,PrototypeCMR,0.9696852731823618,0.17352497863320301,0.7602663105675072,0.10138031738445037,0.9346543309366147,0.44334983856567106,11.487475456125903,66.56524811696974,0.025569194540426006,0.3055302545831984,2.630725745086691,0.361290195272502,0,0,0,0,,
119,28,663.2246786455222,PrototypeCMR,0.9391456629606671,0.06296241321469824,0.7726045820137792,0.4368266733804799,0.08622915408337692,0.9999999999999998,2.2768575903705903,69.04194054312532,0.0020373770392997474,0.42946046798767223,6.898319791541958,0.8880605891090471,0,0,0,0,,
120,28,483.5777672989706,PrototypeCMR,0.9864155321656348,0.0012499920016986628,0.9670666514172801,0.004357182285657181,0.7763846188747952,0.2092794277242033,100.0,61.778649002314744,0.018752185263013362,0.38243418023998105,0.4796466806835851,3.3869114981372864e-06,0,0,0,0,,
122,28,679.7000226020202,PrototypeCMR,0.8207505006461557,0.08337389448622562,0.5445316995555378,0.5438446280061114,0.22602742999014733,0.687809886623733,1.2429166401692888,88.48355337257574,0.006612605719687272,0.31321779201147654,7.1642816495934305,0.9671981591044213,0,0,0,0,,
123,28,527.7400414681158,PrototypeCMR,0.9204175017552167,2.220446049250313e-16,0.6581045321036705,0.340988587768837,0.9999999999999998,0.33817422152871524,4.487168854658749,18.047297107010696,0.0035176346406154205,0.4602615407692954,5.611445112694767,2.220446049250313e-16,0,0,0,0,,
124,28,676.376337577424,PrototypeCMR,0.921413221837713,0.2816971871041838,0.8405827533499969,0.6430058393704556,0.9999999999999998,0.4745205686823862,1.5852612947132496,34.5333389548799,0.0006683113813044607,0.5112573703418503,7.064789110236013,0.27526282658460915,0,0,0,0,,
125,28,603.6595191725431,PrototypeCMR,0.8490275151656652,0.13545363365166216,0.9611857250724654,0.2917102353175497,2.220446049250313e-16,0.8135458630150026,0.8487040666485219,9.820845853005187,0.002878913342703553,0.3783591767829146,4.553098930651523,0.3865135293037133,0,0,0,0,,
127,28,655.9672485712659,PrototypeCMR,0.7882098442597569,2.220446049250313e-16,0.9010198946792639,0.7026227182005345,0.9999999999999998,0.4746870660323405,1.811885460302015,19.087836504929722,0.001726295995419502,0.40413948817600764,7.7491847611071325,0.19587459108214286,0,0,0,0,,
128,28,709.0843771314842,PrototypeCMR,0.7335296518953528,0.0852843209928301,0.8912561625360031,0.458859246715807,0.40177496535802104,0.5629889908078891,1.4700771252789127,65.61279167800613,6.550731984034584e-05,0.6072454320132783,6.38977710155157,0.4494304043545721,0,0,0,0,,
130,28,467.1418119899874,PrototypeCMR,0.8572736107916997,0.0005151499621812487,0.9856759169617652,0.5068267905270374,0.002358754687070901,0.9999999999999998,1.1875208439094935,87.17072418394787,0.0035419931047148442,0.35430974716737795,9.075274558005558,0.9999969140802408,0,0,0,0,,
131,28,703.9188437881625,PrototypeCMR,0.7379448480431331,0.1956364225410737,0.9160542897212651,0.7951105894762763,0.9999999999999998,0.4206964231247813,1.7006195411104974,63.50837450810107,0.0027403561569052225,0.3838114664339549,7.148806939091646,0.25798639981434024,0,0,0,0,,
132,28,586.3303956637499,PrototypeCMR,0.8907285443879068,0.0922393742732558,0.6276982753526464,0.10343981913988909,0.9999999999999998,0.2609488869943186,10.56789077697777,1.3786235509715683,0.011950803939961908,0.30163945741758313,1.6639163869525695,0.040945940778278775,0,0,0,0,,
133,28,557.7765454395143,PrototypeCMR,0.9358961058821578,2.220446049250313e-16,0.7959917884124338,0.381089404388533,0.9999999999999998,0.5427477899633057,2.220446049250313e-16,11.248071020330022,0.009548047568003424,0.29381921591342997,5.805526996251683,2.220446049250313e-16,0,0,0,0,,
134,28,611.6395562601834,PrototypeCMR,0.7871201535212191,0.3881039352655774,0.9296519641777806,0.48999793835410815,0.7342882948849984,0.572707551880493,1.171135853814105,44.56737057525029,0.0005683494086808503,0.45343288630616135,7.219462328384585,0.681502966407062,0,0,0,0,,
135,28,504.3777583275127,PrototypeCMR,0.903139930248542,0.1869735720994878,0.7527852250952329,0.5638318473606052,0.9999999999999998,0.6121214602267352,3.3956837672601377,0.9110234823224379,0.006239339333757918,0.43307638089251616,6.72574451462377,0.898821007193119,0,0,0,0,,
136,28,515.4868940294698,PrototypeCMR,0.6720948527657484,2.220446049250313e-16,0.737462951883858,0.9807295816332853,0.6726514358320091,0.09454287548650213,7.864938621298505,17.883289089974536,0.017910461774677273,0.33089557137715747,8.713115055165714,0.9999999999809885,0,0,0,0,,
137,28,734.3089445624348,PrototypeCMR,0.8776349399518564,0.34286571935671445,0.9843339413885064,0.7327099974876358,0.14268456554510722,0.8145949890672841,0.7405324197430115,34.63259157631332,0.0005819411818483747,0.4540834404874691,6.7916728908828174,0.37651877942101764,0,0,0,0,,
138,28,723.8113212623572,PrototypeCMR,0.8169617320943937,0.06565799973026704,0.8676267553891407,0.22144735475696456,0.9999999999999998,0.23053246239273334,3.159185834240135,35.62952688222354,0.00113816384802454,0.43937477318025986,2.5532515045593387,0.7760341082238167,0,0,0,0,,
139,28,746.3090176545461,PrototypeCMR,0.7469230532979766,0.1329550816240179,0.9386169291566103,0.7800414496458142,0.684487247008829,0.5592552623497716,1.0456915623209428,22.497904646175428,0.0005841596427285239,0.47598632526294443,6.9822963531007165,0.0035260786279342335,0,0,0,0,,
140,28,601.7009525890079,PrototypeCMR,0.849646099864154,0.2894669088564179,0.8921893301249526,0.5603015613870456,2.220446049250313e-16,0.9623719868091447,0.6547803739203869,70.7394460268741,0.006365231900110263,0.3135719045874782,7.877034432198136,0.8849575951601238,0,0,0,0,,
141,28,551.2222059696467,PrototypeCMR,0.9038246855715986,0.020944750986568464,0.7529983087711968,0.25903451528026394,0.9999999999999998,0.31295772081022083,2.4642511488259315,39.18144079651931,0.009108967007656753,0.34558759292783225,3.5867774032347697,2.220446049250313e-16,0,0,0,0,,
142,28,673.6703862592324,PrototypeCMR,0.847475363758672,0.1467454450613618,0.8524621694519487,0.5383874165657999,0.8754774674081267,0.38568793349152114,1.3720952420407704,49.949739684081095,0.0024609103465880497,0.3897791505262897,6.187091093870253,0.9319395527801565,0,0,0,0,,
143,28,534.4546841700289,PrototypeCMR,0.8034586177250506,0.075113121453276,0.6925793243900117,0.16924659960893143,0.9999999999999998,0.1959298472841249,5.66339913778973,0.9489008688241727,0.027536662673207667,0.20996233298068168,2.4943384839984537,0.7645532629657827,0,0,0,0,,
144,28,577.2958708421108,PrototypeCMR,0.9498539633486719,0.1297231972417462,0.7792641381783812,0.02270231787548017,2.220446049250313e-16,0.3278738462724114,4.867436290312336,76.37091646706449,0.005907957950357438,0.36771171256895024,1.3325473417121299,0.1532882253459908,0,0,0,0,,
145,28,721.4123045169291,PrototypeCMR,0.8648730254237565,0.08208113039796536,0.88704378872243,0.8494992638612938,0.4911035768365255,0.8937912151461944,1.0095745555593931,26.17034455855204,0.0015790145592498223,0.4077474694568227,8.533587098274564,0.9877746295729584,0,0,0,0,,
146,28,555.4509266908411,PrototypeCMR,0.8722834562662134,0.1909804651055445,0.8911875594632814,0.09400609638640224,0.9999999999999998,0.355239317886424,3.552352496338763,63.098501534444935,0.00978648511349367,0.31242530996659784,2.0290854926241626,2.220446049250313e-16,0,0,0,0,,
147,28,665.0570224628641,PrototypeCMR,0.9276476304646999,0.2735572284172584,0.9196971874599327,0.31770257653664374,0.7652952653280175,0.532219405622082,4.395811429918427,1.2196482144460996,0.00034162218254516093,0.5217140749713041,3.9823581489393827,0.3005926026369748,0,0,0,0,,
148,28,587.0960306671183,PrototypeCMR,0.9123321104264099,2.220446049250313e-16,0.9208808455154044,0.0797373096820366,0.9999999999999998,0.4380749804283469,2.394636445344467,45.481047538851826,0.007761167322471779,0.287764488580624,1.8741230152480233,2.8366743700266238e-08,0,0,0,0,,
149,28,709.9856431094535,PrototypeCMR,0.876892584119002,0.1982576443741707,0.8126883558683909,0.636437593716787,0.921784587051972,0.3686505666592847,4.688495558734164,42.00539396306397,7.240740809392481e-05,0.6094447444964826,7.599823201692593,0.48148738446729394,0,0,0,0,,
150,28,449.8372156713932,PrototypeCMR,0.9558035299661705,0.3305287845342769,0.9346973213118396,0.7813819460063371,0.8919270069053703,0.4843708205800501,70.26041994261689,0.10083181693387197,3.224567050820665e-05,0.6371018297111779,2.133899398643309,0.20742889515901056,0,0,0,0,,
151,28,506.9303517358382,PrototypeCMR,0.8640812432794593,0.6417171077549704,0.9766452362138722,0.5014215481804599,0.3967928883635067,0.980062236211757,0.5767395010327007,30.718372430679164,5.003886094767619e-05,0.6275454224122642,8.923474183289233,0.7062352255027019,0,0,0,0,,
153,28,695.1167716570598,PrototypeCMR,0.8924750332951107,0.17815328957622464,0.8893461112244513,0.6999136200240184,0.1906279647246496,0.9999999999999998,2.134249879195502,23.93131269391843,0.003720004601406498,0.33847132155024356,8.03289833369845,0.0163243553364605,0,0,0,0,,
155,28,574.0042022337852,PrototypeCMR,0.8779563470758229,2.220446049250313e-16,0.8685317422684277,0.7426901077983947,0.9999999999999998,0.5844822615614986,4.633000756452397,68.4666566552396,0.0077466003309534515,0.325365408352055,7.7116375626708,0.13368401824095613,0,0,0,0,,
159,28,454.803489773013,PrototypeCMR,0.9594144357077282,0.28489285551833027,0.9602590535877342,0.0777722254208557,0.22877314750665992,0.9999999999999998,1.568029569669146,8.749042293388934,0.005716297063798488,0.2562016673927043,2.7855688245272114,1.3539880420499971e-09,0,0,0,0,,
166,28,587.2312481500297,PrototypeCMR,0.8265116808464156,0.05427953883544091,0.7835037750348296,0.06981802025320205,0.9999999999999998,0.14091018376246794,22.97698326419792,1.324239485030214,0.0008689172763508362,0.41608893360884636,2.078953604127229,8.723848149460451e-07,0,0,0,0,,
168,28,509.74151323810287,PrototypeCMR,0.7302518046138026,0.026539513381763632,0.7109154192131367,0.1291339753846947,0.5837393985706465,0.15054288975502209,19.507631705380508,30.53609869099332,0.007681563420855672,0.4426297429351911,2.516687124263258,0.9329962370344757,0,0,0,0,,
174,28,546.0515080055073,PrototypeCMR,0.8605490418614279,0.18092557199739373,0.8081428840215487,0.45027069821056553,2.220446049250313e-16,0.6376094136562551,0.6579736491384118,61.064464219215054,0.00040815713015926827,0.44579190798095375,8.9884240714511,0.976710749016525,0,0,0,0,,
184,28,636.6225877141109,PrototypeCMR,0.7602628672769516,2.220446049250313e-16,0.6821273796334375,0.7593362115054464,0.4698488959895372,0.15252521092406376,7.149365031907679,1.3955711155099453,0.005293297997278033,0.3840696252848273,6.736221602046851,0.9802475771430209,0,0,0,0,,
185,28,535.2435534713862,PrototypeCMR,0.7344197028580409,2.220446049250313e-16,0.9266067109272609,0.47034238311666166,0.00015953125769479787,0.9999999999999998,0.7554609791879804,30.361507156852685,0.0058555024300206105,0.231325471686711,9.746211007489707,0.9999999999991611,0,0,0,0,,
186,28,628.7278173624057,PrototypeCMR,0.7684711360300783,2.220446049250313e-16,0.6178810412580398,0.2677705390264232,0.7310059397068841,0.1439513057089405,1.6357730691574837,91.58786930437856,0.002968457009776826,0.435922102581836,3.6772201269808473,0.9837280451824696,0,0,0,0,,
187,28,451.1773875476884,PrototypeCMR,0.28992007038428114,2.220446049250313e-16,0.8440215531873616,2.220446049250313e-16,0.3055146425591267,0.3721505188465968,0.9277999060056153,0.35384349627105016,0.01963203821151863,0.32754903647520833,7.623283956317441,0.9999994507218982,0,0,0,0,,
188,28,319.06519596489164,PrototypeCMR,0.9098527786148444,0.24387908109043668,0.8705338576468802,0.7576888378952462,0.9999999999999998,0.5895607798166274,2.541639023172611,26.69507367123531,0.04655383501595095,0.34079320545516023,8.04369353081474,0.4300061521884752,0,0,0,0,,
189,28,539.6047619772535,PrototypeCMR,0.9140335343313144,2.220446049250313e-16,0.9074533088041369,0.15159003655511993,0.9999999999999998,0.3582322849491982,0.260828020298866,35.099338666711375,0.03831744424937802,0.1261647639334295,2.199653807246112,2.220446049250313e-16,0,0,0,0,,
190,28,350.855676919108,PrototypeCMR,0.7825561272511773,0.0015595046991370583,0.7390343291462996,0.7639910246543254,2.220446049250313e-16,2.220446049250313e-16,100.0,84.16246193753403,0.05546345772450258,0.2804456226463859,9.999753678763039,0.8309273331025685,0,0,0,0,,
191,28,692.7296865758765,PrototypeCMR,0.9620487210105431,0.40279919801440073,0.8980194175243562,0.34494410733140396,0.9999999999999998,0.6073583748594581,0.5882964202051568,10.729517656653272,0.002975254511671926,0.3690384680651706,3.7271820054895572,2.220446049250313e-16,0,0,0,0,,
192,28,614.3554188196603,PrototypeCMR,0.827167717652121,0.03232076390906674,0.6612454102173415,0.135460286344851,0.7095847612278592,0.1909546231726399,6.96959742345687,1.5959312182062688,0.006783377162369889,0.36954991668270265,2.1574390066683433,0.3844370712062591,0,0,0,0,,
193,28,797.5700361432794,PrototypeCMR,0.9086698966713533,0.14862113216973738,0.7923154276203718,0.7528457935097904,0.4290954929369177,0.6468271429045543,2.461880605098124,51.99683732855698,7.237263656328745e-05,0.5985360429128871,7.843754923961359,0.3500462041029033,0,0,0,0,,
194,28,526.7998425836579,PrototypeCMR,0.503007823264167,0.04075484053169496,0.5868411214760013,0.5861235267512463,2.220446049250313e-16,0.3114347850355307,3.035658789276748,0.7036222267362711,0.0027980234207730438,0.6320841257940502,9.037579881962873,0.43107720336281835,0,0,0,0,,
195,28,779.3103811792431,PrototypeCMR,0.8424825640990768,0.1064086104867165,0.7745319400928544,0.5305380026243235,0.9472742915396807,0.22492761652467785,7.357443611007279,1.8825297349838486,0.0004387865530068272,0.5154330893346626,4.426992352512278,0.7491408700607007,0,0,0,0,,
196,28,603.2963641414829,PrototypeCMR,0.778196845649928,0.441991918757799,0.9888129866779675,0.9060401157674103,0.496571866334351,0.9999999999999998,1.3772501369591028,75.52458724835707,0.004421942447534618,0.3283171093268087,9.28341550174761,0.7379322375099208,0,0,0,0,,
197,28,692.8248574707533,PrototypeCMR,0.7593687830429035,0.10365296496210412,0.867901515670632,0.7197365319181451,0.9999999999999998,0.4718832758736995,2.880910777875797,1.0827495146896589,0.0006213859751366729,0.4685956329087975,7.192040233553798,0.07104190181787409,0,0,0,0,,
198,28,784.2027921659617,PrototypeCMR,0.8379263057853374,0.10080401786388736,0.9236798563812001,0.31945571146473073,0.13464301190136757,0.6942457902796354,3.2212084975742257,27.80978636253556,2.714784365269833e-05,0.6949188532433583,3.2170654278423125,0.5090621227046149,0,0,0,0,,
199,28,563.6795893636989,PrototypeCMR,0.950623969176585,0.03515843942917195,0.9293087771522922,0.01997108668782073,0.9765047513631014,0.08856576885185716,22.991355935250198,0.8797319968804695,0.008453473357709355,0.30136994605526535,0.9735921928572363,0.9912869142785858,0,0,0,0,,
200,28,618.5510095170268,PrototypeCMR,0.9001916981489658,0.34106832730223763,0.8212754843315817,0.5426642433295604,0.05849142190838525,0.9999999999999998,0.5608520629148768,28.43891658369668,0.0014847507745787154,0.4543907144836493,9.689760997548417,7.282510060412379e-09,0,0,0,0,,
201,28,581.1498898023983,PrototypeCMR,0.8238162456920599,0.319365764348576,0.90115365563841,0.650134472639361,0.9999999999999998,0.41514617046437663,2.380421337662458,13.628897354770556,0.003223379406287649,0.3985759470353235,7.9027422766370785,2.220446049250313e-16,0,0,0,0,,
202,28,632.5655995791346,PrototypeCMR,0.44122191240855735,2.220446049250313e-16,0.8831204736131839,0.030982201340458537,0.3347812559578941,0.2583330744813987,1.8401707036647286,86.4388738517615,0.002644543108975822,0.41308065418477286,3.3711874091824674,0.9999999999260726,0,0,0,0,,
207,28,585.6804359872476,PrototypeCMR,0.9289098732657015,0.06188831309319687,0.8240628545560039,0.13119556982186298,0.9999999999999998,0.15672976993092977,10.118795031312153,57.208725581279786,0.00810178583189348,0.32937678158044026,2.39051291717285,5.3787543964665206e-06,0,0,0,0,,
209,28,634.8175717780357,PrototypeCMR,0.9574529332300958,2.220446049250313e-16,0.9348557145604293,0.5627058075910396,0.9999999999999998,0.4903259594826399,2.456718176389434,50.439949314891706,0.004640116054850991,0.34420630277194514,6.395290618299771,8.407748293732276e-08,0,0,0,0,,
210,28,573.6187448052755,PrototypeCMR,0.9270690055253258,2.220446049250313e-16,0.8955808316031962,0.09715664192933357,0.9999999999999998,0.22848728231867602,13.312224660642254,29.246561000863956,0.01611455636458003,0.28025517501434255,1.5519912436956622,2.220446049250313e-16,0,0,0,0,,
211,28,395.1529256748996,PrototypeCMR,0.9178024054898065,0.025748691007644143,0.8862612072105378,0.3758466410121665,2.220446049250313e-16,0.9718589759730717,0.4495490043659262,65.83107782566215,0.00014819428710166353,0.5269997999126155,9.929941194807238,0.9997847281848541,0,0,0,0,,
212,28,514.6344503520393,PrototypeCMR,0.8794530106030042,2.220446049250313e-16,0.929822541084519,0.8167286486772323,0.028047944893620842,0.48458930141278744,0.8775541007629365,69.77747255066716,0.0029005291306712895,0.4869048425250694,9.295712101312626,0.9999999999999998,0,0,0,0,,
215,28,514.0120897039425,PrototypeCMR,0.6727996689850098,2.220446049250313e-16,0.9374461668795615,0.2879134217665082,0.40510390360459925,0.24549000689680378,0.09404117834685752,56.94704715612271,0.010316957811002763,0.3958351329608458,3.7628889478637135,0.9999999999930758,0,0,0,0,,
227,28,523.826289681304,PrototypeCMR,0.8711353677471294,0.002612936671517612,0.9437545772471456,0.6753505143307906,0.17259376284813396,0.9999999999999998,1.935189417857765,59.815533443142925,0.006723035630167626,0.3351418631674612,9.620259275038748,0.9999751754636804,0,0,0,0,,
228,28,504.6688958609036,PrototypeCMR,0.8258924011326454,0.7629267092190842,0.8753557949141102,0.8143476807935929,0.31885632669208314,0.5999615964835384,0.36996771730234584,16.64899820976144,0.006337949940386024,0.4217663259275254,8.598250502870556,0.844816498335208,0,0,0,0,,
229,28,660.2376922256036,PrototypeCMR,0.8762875428826441,0.0004375123029971452,0.9538478091813855,0.5623742145660391,0.00039621997996080826,0.5450127329042025,2.3039926557038184,22.583363414392725,0.004147797644833757,0.3578583325374876,6.080116560413566,0.9999845177574248,0,0,0,0,,
230,28,503.5605257837615,PrototypeCMR,0.8144966015960429,0.2177763539435548,0.905555333217511,0.5991435092371133,2.220446049250313e-16,0.9999999999999998,2.8033589652812214,0.9455988390566936,0.007373351135865978,0.32848661728422807,8.974239608101255,4.884576993057306e-08,0,0,0,0,,
231,28,602.8371391349297,PrototypeCMR,0.941622369329225,0.142211429731536,0.9426435179821769,0.1291300589388765,0.9999999999999998,0.4877704494272136,2.1327302113884334,23.787740181558036,0.003814118831063542,0.3514355339933642,2.4019067597646386,1.7304959296721096e-06,0,0,0,0,,
232,28,682.1002843086659,PrototypeCMR,0.8002480013669411,2.525005355927773e-08,0.8458947226842835,0.6611182288486204,0.01704504766611733,0.9308360991212116,1.1542799261024044,14.247258781809139,0.0007887925099661155,0.4717353019193025,8.92929449536076,0.9999999999954637,0,0,0,0,,
233,28,634.7429662978059,PrototypeCMR,0.8023363825841964,0.023585041317839072,0.8411642547478231,0.07080993031120694,0.33445420361420525,0.29718517108290704,5.624359992234735,10.958625082923584,0.004191500094266862,0.3280278946551918,2.0539880924446754,0.6622654824835709,0,0,0,0,,
234,28,489.8689490243336,PrototypeCMR,0.8906625070019563,0.5840060993872848,0.9631615287427718,0.5966378954432028,0.12447118728035397,0.9999999999999998,0.2823142927335093,82.71380656313636,0.006748015491768014,0.31936716232649087,9.931170654547133,2.220446049250313e-16,0,0,0,0,,
235,28,604.2940591860768,PrototypeCMR,0.9158150151624048,0.31342842990509545,0.8550628817019743,0.3828432419537576,2.220446049250313e-16,0.8135697168644349,1.6392545196455623,0.6500945533129568,0.00502602719322349,0.4236199251166398,4.360110282364144,2.220446049250313e-16,0,0,0,0,,
236,28,604.6543193452534,PrototypeCMR,0.7252420636758082,2.220446049250313e-16,0.7451526530415856,0.6144193206771634,0.3042823065445464,0.19586734143660567,5.540882202908085,3.7098835672193102,0.005766265569435083,0.32711622357765824,8.057420870353283,0.9999999999976614,0,0,0,0,,
237,28,470.46743170527265,PrototypeCMR,0.9729067917374209,0.045667059769156096,0.938609426551232,0.028590092829561393,0.9999999999999998,0.15997539401536517,15.65507381480966,37.12902199468307,0.013950448689459409,0.40503108834897644,1.0620052432708105,1.121890981385965e-06,0,0,0,0,,
238,28,476.7804758070093,PrototypeCMR,0.979222194099724,0.4106381619039793,0.7995821597331579,0.24626796931975792,0.9999999999999998,0.39100148078870045,1.3339880855626354,19.65216589468936,0.010625073708199127,0.33500009165020933,6.881393485828959,4.902952981467026e-09,0,0,0,0,,
239,28,544.1113183806003,PrototypeCMR,0.8890959547208716,0.17603144419780625,0.8993006150603139,0.2528332594619121,0.3110346643334464,0.42338562709003136,2.8243975860058628,31.093145711321334,0.005072505978837214,0.44032635322331315,3.456836619897628,0.7176426341877005,0,0,0,0,,
240,28,518.2659242277728,PrototypeCMR,0.963311363608424,0.19136925303651378,0.5264598922040596,0.0777245459585455,0.9999999999999998,0.1355467207709256,3.677061055824907,9.017979484773084,0.00152592800907833,0.637440440021075,1.8558115980411078,8.771027136635328e-12,0,0,0,0,,
241,28,638.1748708984284,PrototypeCMR,0.8177981751597971,0.0044868708782630036,0.8758273742546694,0.8915640780825864,0.6213548437889682,0.38374596223649526,2.2075048666915253,72.49327354498331,0.0016207453210366953,0.4942204740798134,8.291407910672234,0.9998350295850832,0,0,0,0,,
242,28,517.5260305631532,PrototypeCMR,0.831883702281457,0.1123927695639371,0.9739214058189044,0.25436655555012594,2.220446049250313e-16,0.803992314115881,2.267873019946024,61.09090054538015,0.01244842359197592,0.36551310474799487,2.9899930785527933,0.4112407544042668,0,0,0,0,,
243,28,619.099320331562,PrototypeCMR,0.809531457777219,0.20774932893262965,0.9044534840706955,0.6732833926625463,0.14745700601100906,0.9999999999999998,1.0022259757703347,95.8918431205536,0.0038329991552399595,0.33218896780268126,9.711053659277857,0.25943077778211127,0,0,0,0,,
244,28,651.6559997811189,PrototypeCMR,0.8929567508371193,0.003539945361812594,0.90403618713303,0.9170426397053284,0.6208767058087364,0.8258373973912347,1.2473351634628855,75.32085363556243,0.004811725938561543,0.36962817447279533,9.233202510659511,0.9999719185784649,0,0,0,0,,
63,28,690.1621245235832,InstanceCMR,0.7899934070847865,0.021461207745600116,0.89099080489144,0.004891990890985567,0.7463326062448098,0.09791987623101828,15.31296286023387,1.3479645148422517,0.003560532183836069,0.37509304037353564,0.8470840572983326,0.9973875846757556,,0,0,0,1,1
64,28,508.5250304787288,InstanceCMR,0.7950464789858025,2.220446049250313e-16,0.9999999891952329,0.0027751604614217394,0.7034732681936937,0.2329480802669071,3.31281479519663,1.2862516799780888,0.005305158368850555,0.22282571381756672,1.9466668538431535,0.4321846275202508,,0,0,0,1,1
65,28,501.06850158356514,InstanceCMR,0.8499788696379927,2.220446049250313e-16,0.673325742315958,0.02217689242512162,0.9396943959355042,0.3571450876160827,2.5294925889880084,71.03031437836506,0.005451557691321895,0.4009116059744078,3.391158852066329,0.16288694232318027,,0,0,0,1,1
66,28,619.6733460866212,InstanceCMR,0.7810746297652938,0.11560629811229936,0.9392787473867404,8.170796369586637e-06,0.00043736856463959446,0.0001499089926447448,4.762133163213881,0.8634781978165404,0.0007341877005298206,0.46948845741549655,2.0691224275065525,0.5652834386321112,,0,0,0,1,1
67,28,628.9262408176739,InstanceCMR,0.8030510948216918,2.220446049250313e-16,0.9252553978169847,0.01079228812451541,0.6223235789889994,0.3753453566876665,2.4977604709915173,39.00818832935087,0.0006426394097126411,0.4751681542932109,2.4110707214668565,0.5926933079219587,,0,0,0,1,1
69,28,638.1326716482724,InstanceCMR,0.8882130820896392,2.220446049250313e-16,0.9293176168219569,0.008700270473223764,0.9999999999999998,0.29569026731438314,4.953917943651723,49.5296776498376,0.0051694103389373375,0.334738078636568,1.3264082990900192,0.2016106053373816,,0,0,0,1,1
70,28,506.20891093747036,InstanceCMR,0.9699353499105492,2.220446049250313e-16,0.9132076287003628,0.0004589376439165564,0.06359778155812476,0.04785007471386605,2.1974629984807748,11.774698544232853,0.009888914426011758,0.369024502632432,1.2847424058709314,0.5708167260277153,,0,0,0,1,1
